T(sec)	Sa(cm/s2)
53.14	32.5431
53.15	32.4496
53.16	31.0267
53.17	28.5904
53.18	26.5432
53.19	24.9436
53.2	21.924
53.21	16.1976
53.22	8.8769
53.23	1.9102
53.24	-4.208
53.25	-10.0873
53.26	-15.6974
53.27	-20.3153
53.28	-23.8327
53.29	-26.9688
53.3	-30.2199
53.31	-33.2726
53.32	-35.3361
53.33	-35.7016
53.34	-34.367
53.35	-32.3778
53.36	-30.9872
53.37	-30.3396
53.38	-29.7788
53.39	-29.3599
53.4	-29.5976
53.41	-29.5148
53.42	-26.8781
53.43	-21.2143
53.44	-14.7005
53.45	-8.9005
53.46	-2.5956
53.47	5.5403
53.48	14.0526
53.49	20.6352
53.5	25.3125
53.51	29.1147
53.52	30.7059
53.53	27.2663
53.54	18.6026
53.55	8.049
53.56	-0.8395
53.57	-6.7151
53.58	-9.7989
53.59	-10.8493
53.6	-11.0135
53.61	-11.1382
53.62	-10.9247
53.63	-9.7221
53.64	-7.8207
53.65	-5.8333
53.66	-3.4104
53.67	-0.0356
53.68	3.4418
53.69	5.7194
53.7	7.166
53.71	9.4384
53.72	13.1342
53.73	17.2319
53.74	20.682
53.75	23.246
53.76	24.9375
53.77	25.7919
53.78	25.9722
53.79	25.2399
53.8	22.9207
53.81	19.2646
53.82	15.8558
53.83	13.5379
53.84	11.0635
53.85	7.1695
53.86	2.7929
53.87	-0.3319
53.88	-1.9873
53.89	-2.5986
53.9	-1.4647
53.91	1.8332
53.92	5.2849
53.93	6.142
53.94	4.1315
53.95	0.8859
53.96	-2.9668
53.97	-7.8161
53.98	-12.9698
53.99	-17.0833
54	-20.2084
54.01	-23.01
54.02	-24.4328
54.03	-22.6681
54.04	-18.1793
54.05	-13.3394
54.06	-9.1645
54.07	-4.557
54.08	1.4834
54.09	9.043
54.1	18.2774
54.11	28.9317
54.12	39.1476
54.13	46.8267
54.14	51.7678
54.15	54.5694
54.16	54.4402
54.17	50.5846
54.18	44.8104
54.19	39.8978
54.2	36.0265
54.21	31.6302
54.22	27.0601
54.23	24.2941
54.24	23.5001
54.25	22.9705
54.26	22.0764
54.27	21.3836
54.28	20.5881
54.29	19.5686
54.3	20.6165
54.31	25.9175
54.32	33.4254
54.33	38.9464
54.34	41.5134
54.35	42.6922
54.36	41.761
54.37	36.5954
54.38	28.478
54.39	20.3444
54.4	10.9183
54.41	-2.5729
54.42	-15.8298
54.43	-20.0893
54.44	-15.6709
54.45	-14.424
54.46	-23.9685
54.47	-36.8725
54.48	-41.6492
54.49	-38.272
54.5	-35.2084
54.51	-35.5941
54.52	-35.0099
54.53	-31.0653
54.54	-26.8687
54.55	-24.5221
54.56	-21.8364
54.57	-17.0212
54.58	-11.6318
54.59	-7.2343
54.6	-3.0891
54.61	1.2106
54.62	3.8201
54.63	2.8857
54.64	-1.3554
54.65	-7.5478
54.66	-14.4573
54.67	-20.7206
54.68	-25.0047
54.69	-26.8308
54.7	-26.137
54.71	-22.3785
54.72	-15.438
54.73	-6.8626
54.74	1.3984
54.75	8.954
54.76	16.1543
54.77	22.0381
54.78	24.784
54.79	23.6271
54.8	18.9401
54.81	11.4466
54.82	3.0015
54.83	-3.1813
54.84	-5.3989
54.85	-5.7444
54.86	-7.3245
54.87	-9.9863
54.88	-11.0916
54.89	-9.7432
54.9	-7.61
54.91	-5.9649
54.92	-4.6018
54.93	-3.6873
54.94	-4.092
54.95	-5.4944
54.96	-6.4128
54.97	-6.6739
54.98	-7.9272
54.99	-11.1591
55	-15.3645
55.01	-19.1611
55.02	-22.1718
55.03	-24.3511
55.04	-25.3902
55.05	-25.3164
55.06	-24.4919
55.07	-22.6524
55.08	-19.0792
55.09	-14.0613
55.1	-9.1425
55.11	-5.5826
55.12	-3.3873
55.13	-1.9556
55.14	-0.8112
55.15	0.3901
55.16	1.7718
55.17	3.0961
55.18	4.3024
55.19	5.9255
55.2	8.2815
55.21	10.6746
55.22	12.2909
55.23	13.411
55.24	14.6706
55.25	15.5016
55.26	14.5149
55.27	11.3248
55.28	6.9914
55.29	2.762
55.3	-0.7286
55.31	-3.1835
55.32	-4.5167
55.33	-4.9931
55.34	-4.8158
55.35	-3.6477
55.36	-0.9815
55.37	3.3145
55.38	9.0882
55.39	15.8258
55.4	22.0297
55.41	25.6153
55.42	25.7442
55.43	23.6469
55.44	21.1657
55.45	19.3938
55.46	19.0474
55.47	20.5712
55.48	22.9771
55.49	24.2041
55.5	23.8102
55.51	23.6264
55.52	24.3474
55.53	23.4664
55.54	18.7302
55.55	11.8996
55.56	6.3727
55.57	2.2987
55.58	-2.9546
55.59	-10.1454
55.6	-17.0402
55.61	-21.8162
55.62	-24.6182
55.63	-25.395
55.64	-22.9806
55.65	-17.1958
55.66	-9.6844
55.67	-1.8468
55.68	6.1263
55.69	13.4096
55.7	17.6752
55.71	17.2188
55.72	12.7256
55.73	6.2296
55.74	-0.484
55.75	-6.0134
55.76	-9.3786
55.77	-10.7836
55.78	-11.4427
55.79	-12.2054
55.8	-13.0578
55.81	-13.7194
55.82	-13.4208
55.83	-10.4347
55.84	-3.7729
55.85	4.5112
55.86	10.7512
55.87	13.8836
55.88	16.2696
55.89	19.6745
55.9	22.5031
55.91	22.0795
55.92	17.7856
55.93	10.6971
55.94	1.96
55.95	-6.739
55.96	-12.459
55.97	-12.7853
55.98	-7.9872
55.99	-0.4016
56	7.5828
56.01	14.1324
56.02	17.9448
56.03	19.2252
56.04	19.9701
56.05	21.8902
56.06	24.5785
56.07	26.7728
56.08	28.5105
56.09	30.6482
56.1	33.0834
56.11	35.0588
56.12	36.5268
56.13	37.3913
56.14	35.9355
56.15	30.2396
56.16	21.3379
56.17	12.9566
56.18	7.5798
56.19	4.5195
56.2	2.4713
56.21	1.9766
56.22	3.9382
56.23	7.149
56.24	9.2023
56.25	9.4156
56.26	9.336
56.27	10.3549
56.28	11.9223
56.29	12.2383
56.3	9.9357
56.31	5.0061
56.32	-1.3314
56.33	-7.6613
56.34	-13.735
56.35	-20.6416
56.36	-29.1226
56.37	-38.0576
56.38	-45.3724
56.39	-50.1555
56.4	-52.9262
56.41	-54.0084
56.42	-52.9052
56.43	-49.553
56.44	-45.0544
56.45	-40.636
56.46	-36.7443
56.47	-33.591
56.48	-31.5784
56.49	-30.5299
56.5	-29.4175
56.51	-27.6259
56.52	-25.6799
56.53	-23.9876
56.54	-21.846
56.55	-18.7802
56.56	-16.0987
56.57	-15.897
56.58	-19.0159
56.59	-24.9737
56.6	-33.1249
56.61	-42.4505
56.62	-50.7069
56.63	-55.3477
56.64	-55.2598
56.65	-50.6448
56.66	-41.9135
56.67	-30.2281
56.68	-18.4611
56.69	-9.5383
56.7	-3.8518
56.71	-0.0035
56.72	2.2605
56.73	2.0365
56.74	-0.0797
56.75	-2.1441
56.76	-4.206
56.77	-8.6661
56.78	-16.134
56.79	-23.563
56.8	-28.1568
56.81	-30.7432
56.82	-33.157
56.83	-34.3248
56.84	-31.5902
56.85	-24.7087
56.86	-16.047
56.87	-7.6035
56.88	-0.0969
56.89	5.6484
56.9	8.8217
56.91	10.041
56.92	10.6804
56.93	10.8004
56.94	9.4694
56.95	7.0456
56.96	5.3362
56.97	5.2872
56.98	6.0111
56.99	6.2752
57	5.6239
57.01	4.0098
57.02	1.777
57.03	0.2021
57.04	0.6788
57.05	3.0337
57.06	5.7152
57.07	7.6923
57.08	8.9526
57.09	9.1771
57.1	7.5596
57.11	4.3943
57.12	1.3491
57.13	-0.6347
57.14	-2.577
57.15	-5.7024
57.16	-9.2724
57.17	-11.0488
57.18	-9.4207
57.19	-4.3993
57.2	2.9566
57.21	11.1032
57.22	17.9023
57.23	20.7803
57.24	18.0065
57.25	10.3989
57.26	1.455
57.27	-5.1476
57.28	-8.5071
57.29	-10.3269
57.3	-11.7522
57.31	-11.7658
57.32	-9.5833
57.33	-7.2434
57.34	-8.1053
57.35	-13.3244
57.36	-21.2788
57.37	-29.9174
57.38	-37.9851
57.39	-44.3139
57.4	-47.9028
57.41	-48.9077
57.42	-47.8759
57.43	-43.8341
57.44	-35.0098
57.45	-21.9732
57.46	-8.2269
57.47	3.2746
57.48	12.7421
57.49	21.7603
57.5	30.3217
57.51	36.9389
57.52	40.7254
57.53	42.0754
57.54	41.8333
57.55	40.7385
57.56	39.155
57.57	36.6088
57.58	32.3144
57.59	26.9869
57.6	23.3243
57.61	23.5503
57.62	26.9159
57.63	30.6182
57.64	32.797
57.65	33.6349
57.66	33.8339
57.67	33.2114
57.68	31.0897
57.69	27.5005
57.7	23.7942
57.71	22.1053
57.72	23.8183
57.73	28.2827
57.74	33.4542
57.75	37.8975
57.76	41.3684
57.77	43.3575
57.78	42.629
57.79	39.1836
57.8	35.2983
57.81	33.139
57.82	32.3747
57.83	31.7307
57.84	31.7391
57.85	33.7222
57.86	36.8171
57.87	38.7034
57.88	39.1176
57.89	39.751
57.9	40.3102
57.91	37.8698
57.92	31.354
57.93	23.6145
57.94	17.1623
57.95	10.7435
57.96	2.8404
57.97	-4.0517
57.98	-6.4565
57.99	-5.7692
58	-6.9139
58.01	-11.3872
58.02	-15.5027
58.03	-15.9957
58.04	-13.7013
58.05	-10.6595
58.06	-7.1956
58.07	-3.7336
58.08	-2.3261
58.09	-3.6832
58.1	-4.8203
58.11	-2.4177
58.12	2.7892
58.13	7.2794
58.14	9.1899
58.15	9.1813
58.16	7.9184
58.17	5.2541
58.18	1.548
58.19	-2.4166
58.2	-6.765
58.21	-12.0476
58.22	-17.6015
58.23	-21.9218
58.24	-24.3589
58.25	-25.0098
58.26	-23.4841
58.27	-19.5123
58.28	-14.4881
58.29	-10.7947
58.3	-9.7419
58.31	-11.2439
58.32	-14.6398
58.33	-18.3224
58.34	-19.7551
58.35	-18.1136
58.36	-16.1487
58.37	-17.1324
58.38	-20.6649
58.39	-23.8879
58.4	-25.8818
58.41	-27.7795
58.42	-29.2262
58.43	-28.4988
58.44	-26.2855
58.45	-25.5341
58.46	-26.7238
58.47	-26.7717
58.48	-23.6022
58.49	-18.3211
58.5	-11.8566
58.51	-3.4771
58.52	5.5496
58.53	10.9609
58.54	10.9981
58.55	9.4164
58.56	9.7893
58.57	9.9233
58.58	5.6668
58.59	-2.2938
58.6	-9.5926
58.61	-14.3253
58.62	-17.793
58.63	-20.2376
58.64	-20.0811
58.65	-17.1868
58.66	-13.2912
58.67	-9.2612
58.68	-5.0825
58.69	-2.2847
58.7	-2.9767
58.71	-6.3968
58.72	-9.7011
58.73	-12.4018
58.74	-16.7097
58.75	-22.9893
58.76	-28.293
58.77	-30.4629
58.78	-30.6172
58.79	-30.3006
58.8	-29.1023
58.81	-26.783
58.82	-25.1799
58.83	-25.9275
58.84	-28.1148
58.85	-29.9537
58.86	-31.0278
58.87	-31.1132
58.88	-28.4913
58.89	-21.6916
58.9	-11.986
58.91	-2.2268
58.92	6.169
58.93	13.5097
58.94	19.8323
58.95	24.3478
58.96	26.5131
58.97	26.1131
58.98	22.5702
58.99	15.8735
59	8.3964
59.01	4.196
59.02	5.5562
59.03	10.8179
59.04	16.2289
59.05	19.5375
59.06	21.2467
59.07	22.6627
59.08	23.5891
59.09	22.4562
59.1	18.4511
59.11	12.936
59.12	8.6243
59.13	7.6034
59.14	9.9549
59.15	13.6121
59.16	15.5885
59.17	14.3871
59.18	11.6573
59.19	10.5464
59.2	11.9268
59.21	13.4518
59.22	13.1596
59.23	12.5078
59.24	14.1912
59.25	18.021
59.26	21.0302
59.27	21.1643
59.28	18.8396
59.29	15.1574
59.3	10.8542
59.31	7.1945
59.32	5.5867
59.33	5.5162
59.34	4.6557
59.35	1.7843
59.36	-2.0544
59.37	-5.9054
59.38	-10.3598
59.39	-15.4924
59.4	-19.3051
59.41	-20.0887
59.42	-19.1314
59.43	-19.268
59.44	-21.5179
59.45	-24.7476
59.46	-27.8414
59.47	-30.2758
59.48	-30.9658
59.49	-28.7713
59.5	-24.709
59.51	-21.9994
59.52	-22.8349
59.53	-25.8221
59.54	-27.3734
59.55	-25.1907
59.56	-19.9095
59.57	-13.9065
59.58	-9.3572
59.59	-7.3522
59.6	-7.9659
59.61	-10.5038
59.62	-13.8368
59.63	-17.0138
59.64	-19.6685
59.65	-21.6022
59.66	-22.1622
59.67	-20.7421
59.68	-18.0943
59.69	-16.3148
59.7	-16.8153
59.71	-18.7325
59.72	-19.9431
59.73	-19.1922
59.74	-16.587
59.75	-12.697
59.76	-8.3079
59.77	-4.6653
59.78	-2.6221
59.79	-1.5496
59.8	-0.2607
59.81	1.0412
59.82	1.0992
59.83	-0.003
59.84	-0.3773
59.85	1.15
59.86	3.5036
59.87	5.2141
59.88	6.499
59.89	8.3267
59.9	10.4952
59.91	12.1667
59.92	13.7395
59.93	16.6129
59.94	21.1023
59.95	25.8364
59.96	29.3981
59.97	31.5489
59.98	32.6354
59.99	32.8725
60	32.792
60.01	33.5438
60.02	35.7887
60.03	38.5313
60.04	39.8662
60.05	38.9737
60.06	36.7727
60.07	34.4153
60.08	31.77
60.09	27.8714
60.1	22.347
60.11	15.6196
60.12	8.0028
60.13	-0.3234
60.14	-8.3123
60.15	-14.1784
60.16	-17.0802
60.17	-17.6665
60.18	-16.18
60.19	-11.1469
60.2	-1.4422
60.21	10.8148
60.22	21.0375
60.23	26.029
60.24	25.946
60.25	22.4279
60.26	16.2971
60.27	7.884
60.28	-1.4211
60.29	-9.1586
60.3	-13.4225
60.31	-14.2282
60.32	-13.3941
60.33	-12.985
60.34	-13.365
60.35	-12.684
60.36	-8.6954
60.37	-1.0696
60.38	8.4621
60.39	17.8462
60.4	25.6424
60.41	30.4799
60.42	31.1753
60.43	28.2004
60.44	24.0474
60.45	21.0596
60.46	19.2355
60.47	16.8809
60.48	13.0394
60.49	8.4599
60.5	4.4026
60.51	1.516
60.52	0.1857
60.53	1.1273
60.54	4.7107
60.55	9.7129
60.56	13.4448
60.57	13.597
60.58	9.874
60.59	3.7726
60.6	-2.719
60.61	-7.8134
60.62	-10.1061
60.63	-9.3723
60.64	-7.2921
60.65	-6.3172
60.66	-7.4247
60.67	-9.679
60.68	-11.9727
60.69	-14.0064
60.7	-15.4201
60.71	-15.619
60.72	-15.1785
60.73	-15.7123
60.74	-17.0911
60.75	-16.2895
60.76	-10.6472
60.77	-1.2511
60.78	8.3398
60.79	15.5012
60.8	19.1428
60.81	18.6683
60.82	14.9869
60.83	11.4856
60.84	10.9322
60.85	11.6852
60.86	9.8248
60.87	4.8968
60.88	0.4252
60.89	-1.525
60.9	-2.8324
60.91	-5.3324
60.92	-7.7984
60.93	-8.9893
60.94	-10.9205
60.95	-16.1862
60.96	-23.3736
60.97	-27.6619
60.98	-25.5488
60.99	-17.5652
61	-7.2257
61.01	1.2024
61.02	4.7852
61.03	3.6166
61.04	0.467
61.05	-1.9485
61.06	-2.8859
61.07	-2.5959
61.08	-1.0125
61.09	1.5866
61.1	4.1464
61.11	6.598
61.12	10.968
61.13	19.0961
61.14	29.8621
61.15	39.9555
61.16	46.7936
61.17	49.6729
61.18	48.9571
61.19	45.4363
61.2	39.8684
61.21	32.1098
61.22	21.399
61.23	8.3298
61.24	-4.4548
61.25	-14.4
61.26	-20.6924
61.27	-23.0977
61.28	-21.1637
61.29	-16.1216
61.3	-11.5268
61.31	-9.651
61.32	-8.7177
61.33	-6.1459
61.34	-2.9861
61.35	-2.0237
61.36	-2.5583
61.37	-0.7836
61.38	4.6836
61.39	11.169
61.4	16.3484
61.41	20.8851
61.42	25.4674
61.43	28.3179
61.44	27.6726
61.45	24.6523
61.46	21.6893
61.47	19.5611
61.48	17.7143
61.49	16.2634
61.5	15.7134
61.51	15.2241
61.52	12.7881
61.53	7.3118
61.54	-0.1607
61.55	-7.2724
61.56	-12.1928
61.57	-14.9205
61.58	-16.7645
61.59	-18.3047
61.6	-18.5976
61.61	-17.3061
61.62	-16.5488
61.63	-18.6338
61.64	-22.4204
61.65	-24.3478
61.66	-23.2379
61.67	-21.6546
61.68	-22.0537
61.69	-24.1802
61.7	-27.0884
61.71	-30.8733
61.72	-34.8085
61.73	-36.359
61.74	-34.1736
61.75	-30.0848
61.76	-26.2199
61.77	-22.3456
61.78	-18.4006
61.79	-17.2254
61.8	-21.2311
61.81	-27.6395
61.82	-30.6516
61.83	-28.0294
61.84	-22.6327
61.85	-18.044
61.86	-15.9812
61.87	-17.7406
61.88	-24.2581
61.89	-33.6325
61.9	-41.6115
61.91	-45.8872
61.92	-47.6489
61.93	-48.0969
61.94	-46.1747
61.95	-41.0965
61.96	-34.5434
61.97	-28.5728
61.98	-23.4474
61.99	-19.2945
62	-17.8322
62.01	-20.173
62.02	-24.2665
62.03	-26.5925
62.04	-25.5227
62.05	-21.6235
62.06	-16.0811
62.07	-10.5923
62.08	-7.3893
62.09	-7.2179
62.1	-8.2126
62.11	-8.5816
62.12	-9.1847
62.13	-11.3327
62.14	-13.348
62.15	-12.1207
62.16	-7.4693
62.17	-2.2038
62.18	1.8529
62.19	5.1382
62.2	7.6998
62.21	8.244
62.22	6.4794
62.23	3.8553
62.24	1.0825
62.25	-2.8317
62.26	-8.0772
62.27	-12.5777
62.28	-14.1265
62.29	-12.4024
62.3	-8.2462
62.31	-2.9321
62.32	1.0426
62.33	0.7812
62.34	-3.806
62.35	-9.2193
62.36	-12.0587
62.37	-11.9014
62.38	-9.5466
62.39	-4.7804
62.4	2.1264
62.41	8.6417
62.42	12.1901
62.43	13.0356
62.44	12.903
62.45	11.9911
62.46	9.6554
62.47	6.8942
62.48	5.4409
62.49	5.0261
62.5	4.2139
62.51	3.4709
62.52	4.3665
62.53	5.6302
62.54	3.3157
62.55	-3.8011
62.56	-11.4463
62.57	-14.166
62.58	-10.9014
62.59	-4.9599
62.6	0.0437
62.61	2.6052
62.62	2.9071
62.63	2.2069
62.64	2.8227
62.65	7.1783
62.66	15.7644
62.67	26.007
62.68	33.5407
62.69	35.1393
62.7	30.8706
62.71	23.4506
62.72	15.544
62.73	8.1805
62.74	1.8606
62.75	-2.0077
62.76	-1.8994
62.77	2.1916
62.78	8.9842
62.79	17.2297
62.8	25.595
62.81	31.8138
62.82	33.6563
62.83	30.8977
62.84	25.2336
62.85	18.494
62.86	12.1697
62.87	8.0438
62.88	7.0783
62.89	7.4386
62.9	5.7301
62.91	0.9886
62.92	-4.1825
62.93	-7.1119
62.94	-7.9379
62.95	-8.0627
62.96	-7.5407
62.97	-5.5596
62.98	-2.2741
62.99	1.5767
63	6.2438
63.01	12.5402
63.02	19.8888
63.03	25.9196
63.04	28.2371
63.05	26.1692
63.06	20.9303
63.07	14.4362
63.08	7.8273
63.09	1.0724
63.1	-5.7559
63.11	-11.2827
63.12	-13.9293
63.13	-14.0631
63.14	-13.6778
63.15	-13.6914
63.16	-13.0411
63.17	-11.0426
63.18	-9.1134
63.19	-9.0889
63.2	-11.0113
63.21	-13.7413
63.22	-16.7239
63.23	-19.781
63.24	-21.8593
63.25	-21.4963
63.26	-18.4987
63.27	-14.2191
63.28	-10.1653
63.29	-6.9097
63.3	-4.2987
63.31	-2.388
63.32	-2.1454
63.33	-4.8328
63.34	-9.9886
63.35	-14.5471
63.36	-15.4811
63.37	-13.2367
63.38	-10.6792
63.39	-8.4458
63.4	-3.8514
63.41	4.459
63.42	13.2421
63.43	18.0486
63.44	18.0513
63.45	15.3279
63.46	11.0417
63.47	5.1389
63.48	-1.1793
63.49	-5.7932
63.5	-8.5093
63.51	-11.1391
63.52	-14.5424
63.53	-17.6286
63.54	-19.4112
63.55	-20.048
63.56	-19.623
63.57	-17.7982
63.58	-14.9197
63.59	-11.6236
63.6	-7.1516
63.61	-0.1543
63.62	8.2123
63.63	13.8771
63.64	13.4592
63.65	7.1046
63.66	-2.4351
63.67	-11.8339
63.68	-18.0772
63.69	-19.5924
63.7	-17.6457
63.71	-15.1535
63.72	-13.359
63.73	-11.115
63.74	-7.6649
63.75	-3.7807
63.76	0.6542
63.77	7.3947
63.78	16.333
63.79	23.6182
63.8	25.7177
63.81	23.7354
63.82	21.3561
63.83	20.042
63.84	18.8916
63.85	17.8756
63.86	17.9514
63.87	18.4622
63.88	17.5812
63.89	15.4597
63.9	14.1606
63.91	14.2051
63.92	13.9093
63.93	12.5975
63.94	11.6097
63.95	11.1314
63.96	8.7583
63.97	2.8467
63.98	-4.7606
63.99	-10.9874
64	-14.8556
64.01	-17.1189
64.02	-18.1833
64.03	-17.9498
64.04	-16.362
64.05	-12.7206
64.06	-5.9368
64.07	3.0456
64.08	10.6617
64.09	14.3623
64.1	15.5216
64.11	17.0385
64.12	19.5806
64.13	22.1552
64.14	24.6337
64.15	27.0474
64.16	27.795
64.17	25.6491
64.18	22.6347
64.19	21.7193
64.2	22.2953
64.21	21.3292
64.22	18.46
64.23	15.9663
64.24	13.5878
64.25	7.9222
64.26	-1.5943
64.27	-10.0884
64.28	-12.7367
64.29	-9.7215
64.3	-3.8783
64.31	3.262
64.32	10.7534
64.33	16.7338
64.34	20.5177
64.35	23.703
64.36	26.6824
64.37	26.852
64.38	23.0811
64.39	18.7867
64.4	16.8613
64.41	14.4968
64.42	7.577
64.43	-2.2546
64.44	-10.1564
64.45	-15.8151
64.46	-22.4635
64.47	-28.9128
64.48	-29.4433
64.49	-22.9895
64.5	-16.3134
64.51	-15.3778
64.52	-18.4441
64.53	-20.6598
64.54	-21.0881
64.55	-21.5362
64.56	-21.9017
64.57	-20.8543
64.58	-19.0634
64.59	-18.0318
64.6	-17.0038
64.61	-14.1878
64.62	-10.2162
64.63	-7.7925
64.64	-8.5019
64.65	-11.9113
64.66	-16.9165
64.67	-22.047
64.68	-25.2645
64.69	-25.2722
64.7	-22.4818
64.71	-17.6357
64.72	-10.7159
64.73	-2.3361
64.74	5.5331
64.75	11.8136
64.76	17.5214
64.77	22.9351
64.78	25.5273
64.79	23.0917
64.8	17.2693
64.81	11.3183
64.82	5.7845
64.83	-0.6937
64.84	-7.3587
64.85	-11.4048
64.86	-11.8618
64.87	-10.6149
64.88	-9.5136
64.89	-8.7989
64.9	-8.2547
64.91	-7.5653
64.92	-5.6482
64.93	-2.0134
64.94	1.2522
64.95	1.2964
64.96	-1.5835
64.97	-4.2109
64.98	-4.8464
64.99	-4.6496
65	-4.3964
65.01	-2.5276
65.02	2.2668
65.03	8.5847
65.04	13.7215
65.05	16.0002
65.06	14.8326
65.07	10.3022
65.08	4.0243
65.09	-0.9642
65.1	-2.6013
65.11	-1.3914
65.12	1.1136
65.13	4.4091
65.14	8.8563
65.15	14.3876
65.16	20.1595
65.17	24.735
65.18	26.2563
65.19	23.6687
65.2	18.475
65.21	14.1386
65.22	12.8918
65.23	13.9833
65.24	15.5959
65.25	17.1925
65.26	19.0055
65.27	20.47
65.28	20.6721
65.29	19.7666
65.3	18.6076
65.31	17.2496
65.32	14.9714
65.33	11.6518
65.34	7.9823
65.35	4.1102
65.36	-0.9673
65.37	-8.0159
65.38	-15.8945
65.39	-21.8453
65.4	-23.6533
65.41	-21.3827
65.42	-16.7929
65.43	-11.2019
65.44	-4.4593
65.45	3.7941
65.46	12.5532
65.47	19.8737
65.48	24.624
65.49	27.1352
65.5	28.1818
65.51	27.8705
65.52	25.5086
65.53	20.2059
65.54	11.8412
65.55	1.834
65.56	-7.4507
65.57	-14.637
65.58	-20.261
65.59	-25.1693
65.6	-28.6481
65.61	-29.1658
65.62	-26.5779
65.63	-22.5125
65.64	-18.821
65.65	-16.6607
65.66	-16.6833
65.67	-18.7084
65.68	-21.2332
65.69	-22.6023
65.7	-22.8267
65.71	-23.1147
65.72	-23.644
65.73	-23.1944
65.74	-21.101
65.75	-17.9969
65.76	-14.195
65.77	-8.9598
65.78	-2.2805
65.79	3.8771
65.8	7.0374
65.81	6.0029
65.82	0.5773
65.83	-9.0649
65.84	-21.4512
65.85	-33.3429
65.86	-41.877
65.87	-46.8342
65.88	-49.5317
65.89	-50.0377
65.9	-47.306
65.91	-42.1437
65.92	-37.9681
65.93	-37.3064
65.94	-38.6566
65.95	-38.3707
65.96	-35.2093
65.97	-31.4068
65.98	-29.1463
65.99	-27.8316
66	-25.8563
66.01	-23.4676
66.02	-21.928
66.03	-20.5877
66.04	-17.0717
66.05	-10.462
66.06	-2.1816
66.07	6.6364
66.08	16.2373
66.09	25.6966
66.1	31.8951
66.11	33.1559
66.12	31.9543
66.13	31.3848
66.14	30.3238
66.15	25.1563
66.16	15.6403
66.17	5.7849
66.18	-1.2835
66.19	-6.2459
66.2	-10.648
66.21	-14.0088
66.22	-15.4479
66.23	-15.9111
66.24	-16.7689
66.25	-17.6263
66.26	-17.3539
66.27	-16.2193
66.28	-15.1367
66.29	-13.4769
66.3	-9.6136
66.31	-3.7358
66.32	1.5422
66.33	4.1679
66.34	5.4026
66.35	8.6075
66.36	15.3119
66.37	23.2938
66.38	29.1472
66.39	32.2134
66.4	34.7752
66.41	38.3849
66.42	41.6983
66.43	42.7571
66.44	41.6483
66.45	39.2623
66.46	34.9076
66.47	27.4462
66.48	17.8437
66.49	8.1026
66.5	-1.5363
66.51	-11.3655
66.52	-18.8102
66.53	-20.2746
66.54	-17.0997
66.55	-15.533
66.56	-18.6605
66.57	-21.8844
66.58	-19.3803
66.59	-12.2514
66.6	-6.6437
66.61	-5.6826
66.62	-7.3804
66.63	-9.7033
66.64	-13.3405
66.65	-18.7406
66.66	-24.0595
66.67	-27.7668
66.68	-30.8067
66.69	-34.2979
66.7	-36.8004
66.71	-35.7966
66.72	-30.9199
66.73	-24.091
66.74	-17.1871
66.75	-11.2616
66.76	-7.647
66.77	-7.7198
66.78	-10.7477
66.79	-13.311
66.8	-12.2149
66.81	-7.6347
66.82	-2.3546
66.83	1.844
66.84	5.6126
66.85	9.4548
66.86	11.3006
66.87	8.2685
66.88	0.3399
66.89	-9.3337
66.9	-17.7743
66.91	-24.1925
66.92	-28.2753
66.93	-28.4012
66.94	-23.2279
66.95	-14.2579
66.96	-5.0836
66.97	2.0219
66.98	7.6184
66.99	13.1413
67	18.7954
67.01	24.1769
67.02	30.0063
67.03	37.8458
67.04	48.1578
67.05	59.865
67.06	72.0865
67.07	84.7629
67.08	96.3779
67.09	102.4622
67.1	98.8622
67.11	86.6317
67.12	71.5906
67.13	58.5424
67.14	47.9914
67.15	39.0982
67.16	32.8226
67.17	29.9834
67.18	28.6705
67.19	26.7178
67.2	25.3471
67.21	27.2207
67.22	31.8828
67.23	36.5035
67.24	40.4884
67.25	45.547
67.26	51.1948
67.27	54.2978
67.28	54.0324
67.29	53.3964
67.3	54.1408
67.31	53.7498
67.32	49.639
67.33	43.1973
67.34	37.0435
67.35	30.9913
67.36	23.7536
67.37	16.5083
67.38	11.4977
67.39	8.4025
67.4	5.0327
67.41	0.6154
67.42	-4.2448
67.43	-9.8804
67.44	-17.1013
67.45	-25.0662
67.46	-32.0633
67.47	-37.8015
67.48	-42.644
67.49	-45.3993
67.5	-44.4661
67.51	-40.5825
67.52	-35.8446
67.53	-30.5087
67.54	-23.4854
67.55	-15.6208
67.56	-9.5721
67.57	-6.4322
67.58	-5.1791
67.59	-5.3282
67.6	-7.0942
67.61	-8.8912
67.62	-8.1372
67.63	-5.1951
67.64	-3.0431
67.65	-1.9468
67.66	1.9246
67.67	10.7572
67.68	21.3683
67.69	29.6373
67.7	35.5569
67.71	40.8455
67.72	44.3547
67.73	43.9825
67.74	41.6218
67.75	41.7735
67.76	45.2429
67.77	47.8752
67.78	46.1563
67.79	41.116
67.8	36.009
67.81	32.8621
67.82	32.1486
67.83	33.1059
67.84	32.9407
67.85	28.0487
67.86	17.8017
67.87	5.4674
67.88	-6.0067
67.89	-17.1802
67.9	-29.4972
67.91	-41.8645
67.92	-52.5758
67.93	-62.7591
67.94	-74.1533
67.95	-84.1058
67.96	-86.8378
67.97	-80.4177
67.98	-69.0042
67.99	-56.9541
