T(sec)	Sa(cm/s2)
125.38	7.4147
125.39	9.0632
125.4	10.2707
125.41	11.1699
125.42	11.9734
125.43	12.5991
125.44	12.8942
125.45	12.8345
125.46	12.4255
125.47	11.7424
125.48	11.0327
125.49	10.4285
125.5	9.6734
125.51	8.5595
125.52	7.4604
125.53	6.8834
125.54	6.6658
125.55	6.3271
125.56	6.155
125.57	7.057
125.58	9.1255
125.59	11.2151
125.6	12.4114
125.61	13.1877
125.62	14.4705
125.63	16.1323
125.64	17.2306
125.65	17.4414
125.66	17.3689
125.67	17.3965
125.68	17.0013
125.69	15.5127
125.7	13.0153
125.71	10.1006
125.72	7.0849
125.73	3.9729
125.74	1.0619
125.75	-0.9518
125.76	-1.6498
125.77	-1.3663
125.78	-0.7687
125.79	-0.1901
125.8	0.3493
125.81	0.6462
125.82	0.2785
125.83	-0.8847
125.84	-2.5162
125.85	-4.309
125.86	-6.2333
125.87	-8.0407
125.88	-8.8678
125.89	-7.8468
125.9	-5.0677
125.91	-1.5552
125.92	1.7181
125.93	4.4786
125.94	6.8514
125.95	8.8609
125.96	10.4206
125.97	11.5134
125.98	12.1496
125.99	12.3353
126	12.2683
126.01	12.358
126.02	12.7995
126.03	13.2517
126.04	13.1988
126.05	12.547
126.06	11.5724
126.07	10.3071
126.08	8.3499
126.09	5.448
126.1	1.9724
126.11	-1.4686
126.12	-4.7016
126.13	-7.9148
126.14	-10.9853
126.15	-13.3228
126.16	-14.5315
126.17	-14.8636
126.18	-14.745
126.19	-14.1464
126.2	-12.8255
126.21	-11.0388
126.22	-9.5324
126.23	-8.761
126.24	-8.508
126.25	-8.4311
126.26	-8.6332
126.27	-9.3807
126.28	-10.4253
126.29	-10.951
126.3	-10.2709
126.31	-8.4413
126.32	-6.1306
126.33	-3.964
126.34	-2.0849
126.35	-0.3613
126.36	1.1078
126.37	1.8937
126.38	1.7238
126.39	0.9484
126.4	0.4082
126.41	0.858
126.42	2.4882
126.43	4.8244
126.44	7.0435
126.45	8.6142
126.46	9.7305
126.47	10.8735
126.48	11.8805
126.49	11.8794
126.5	10.4031
126.51	8.0914
126.52	5.815
126.53	3.5336
126.54	0.7023
126.55	-2.479
126.56	-5.0807
126.57	-6.721
126.58	-8.0333
126.59	-9.6595
126.6	-11.4374
126.61	-12.8672
126.62	-13.8392
126.63	-14.5926
126.64	-15.3623
126.65	-16.2871
126.66	-17.2753
126.67	-17.8282
126.68	-17.4853
126.69	-16.6172
126.7	-16.2548
126.71	-16.8923
126.72	-17.9526
126.73	-18.6699
126.74	-18.9511
126.75	-19.0618
126.76	-19.0503
126.77	-18.9491
126.78	-19.1045
126.79	-19.8079
126.8	-20.8882
126.81	-22.0351
126.82	-23.2255
126.83	-24.4924
126.84	-25.5737
126.85	-26.0892
126.86	-25.7938
126.87	-24.4953
126.88	-22.1776
126.89	-19.4458
126.9	-17.3227
126.91	-16.2342
126.92	-15.6251
126.93	-14.8691
126.94	-14.0229
126.95	-13.332
126.96	-12.6036
126.97	-11.5858
126.98	-10.4631
126.99	-9.4613
127	-8.4219
127.01	-7.2209
127.02	-6.0678
127.03	-4.8938
127.04	-3.0754
127.05	-0.407
127.06	2.2448
127.07	3.9817
127.08	5.0242
127.09	6.0704
127.1	7.0858
127.11	7.6507
127.12	8.0517
127.13	9.0316
127.14	10.7365
127.15	12.7996
127.16	15.1313
127.17	17.666
127.18	19.6551
127.19	20.3153
127.2	20.0342
127.21	19.8957
127.22	20.1369
127.23	20.1242
127.24	19.7378
127.25	19.6224
127.26	20.0488
127.27	20.6872
127.28	21.6092
127.29	23.3199
127.3	25.5565
127.31	27.2302
127.32	27.9403
127.33	28.478
127.34	29.4261
127.35	30.3219
127.36	30.7068
127.37	30.9766
127.38	31.5728
127.39	32.2303
127.4	32.654
127.41	33.1052
127.42	33.6907
127.43	33.8834
127.44	33.3864
127.45	32.6423
127.46	31.7933
127.47	30.0136
127.48	26.7554
127.49	22.8768
127.5	19.5197
127.51	16.5103
127.52	12.9754
127.53	9.0671
127.54	5.9005
127.55	4.0315
127.56	3.0916
127.57	2.7673
127.58	3.0343
127.59	3.4475
127.6	3.2913
127.61	2.5873
127.62	1.9884
127.63	1.5353
127.64	0.5558
127.65	-0.9209
127.66	-1.7754
127.67	-1.4296
127.68	-0.8843
127.69	-1.2575
127.7	-2.0415
127.71	-1.8858
127.72	-0.6712
127.73	0.3831
127.74	0.5883
127.75	0.569
127.76	0.9037
127.77	1.0504
127.78	0.2164
127.79	-1.5288
127.8	-3.7371
127.81	-6.478
127.82	-9.8202
127.83	-12.9412
127.84	-14.9339
127.85	-16.3112
127.86	-18.4344
127.87	-21.3002
127.88	-23.178
127.89	-22.8894
127.9	-21.1928
127.91	-19.1787
127.92	-16.5455
127.93	-12.6438
127.94	-8.2607
127.95	-4.9125
127.96	-2.9742
127.97	-2.0192
127.98	-2.5366
127.99	-5.4798
128	-10.0998
128.01	-14.0789
128.02	-16.2739
128.03	-17.6591
128.04	-18.9106
128.05	-18.8301
128.06	-16.3714
128.07	-12.748
128.08	-9.876
128.09	-7.6493
128.1	-4.5248
128.11	-0.3555
128.12	3.1527
128.13	4.8793
128.14	5.6361
128.15	6.6425
128.16	7.8678
128.17	8.5086
128.18	8.2415
128.19	7.3095
128.2	5.8956
128.21	4.0146
128.22	1.7297
128.23	-0.9403
128.24	-4.0773
128.25	-7.5069
128.26	-10.6329
128.27	-12.9451
128.28	-14.5041
128.29	-15.6597
128.3	-16.4701
128.31	-16.6745
128.32	-16.1033
128.33	-14.8358
128.34	-13.0309
128.35	-10.8785
128.36	-8.6992
128.37	-6.82
128.38	-5.2872
128.39	-3.9324
128.4	-2.829
128.41	-2.4162
128.42	-2.9013
128.43	-3.7038
128.44	-3.9028
128.45	-3.2594
128.46	-2.3656
128.47	-1.614
128.48	-0.4955
128.49	1.6635
128.5	4.634
128.51	7.5445
128.52	10.0121
128.53	12.3284
128.54	14.5325
128.55	16.0498
128.56	16.4967
128.57	16.1853
128.58	15.4579
128.59	14.1071
128.6	11.9672
128.61	9.6015
128.62	7.7635
128.63	6.4805
128.64	5.3345
128.65	4.4659
128.66	4.5563
128.67	5.7803
128.68	7.4797
128.69	9.1234
128.7	11.0216
128.71	13.6889
128.72	16.8956
128.73	19.8357
128.74	22.0628
128.75	23.8041
128.76	25.3652
128.77	26.6367
128.78	27.3032
128.79	27.1927
128.8	26.1765
128.81	23.9816
128.82	20.4794
128.83	16.0944
128.84	11.5618
128.85	7.2067
128.86	2.7648
128.87	-1.9939
128.88	-6.8079
128.89	-11.2925
128.9	-15.4453
128.91	-19.4799
128.92	-23.3885
128.93	-26.9978
128.94	-30.2639
128.95	-33.1442
128.96	-35.3315
128.97	-36.5058
128.98	-36.7575
128.99	-36.4008
129	-35.4825
129.01	-33.8762
129.02	-31.767
129.03	-29.6097
129.04	-27.6626
129.05	-25.958
129.06	-24.5933
129.07	-23.5383
129.08	-22.2663
129.09	-20.1843
129.1	-17.3984
129.11	-14.4296
129.12	-11.2227
129.13	-7.2189
129.14	-2.4879
129.15	2.0931
129.16	6.0436
129.17	9.7583
129.18	13.3466
129.19	15.9062
129.2	16.6713
129.21	16.1766
129.22	15.4422
129.23	14.523
129.24	12.7758
129.25	10.2464
129.26	7.8416
129.27	6.1387
129.28	4.76
129.29	3.0037
129.3	0.5684
129.31	-2.3509
129.32	-5.2003
129.33	-7.3036
129.34	-8.384
129.35	-8.8332
129.36	-9.1379
129.37	-9.217
129.38	-8.7573
129.39	-8.002
129.4	-7.6331
129.41	-7.9243
129.42	-8.532
129.43	-9.1113
129.44	-9.6498
129.45	-10.1715
129.46	-10.5524
129.47	-10.6466
129.48	-10.2262
129.49	-8.8932
129.5	-6.5185
129.51	-3.6752
129.52	-1.113
129.53	1.1075
129.54	3.3142
129.55	5.0868
129.56	5.2313
129.57	3.2027
129.58	-0.0669
129.59	-3.1608
129.6	-5.537
129.61	-7.5232
129.62	-9.383
129.63	-10.886
129.64	-11.6399
129.65	-11.4915
129.66	-10.6716
129.67	-9.7106
129.68	-9.0588
129.69	-8.66
129.7	-8.0697
129.71	-7.0415
129.72	-5.7276
129.73	-4.2996
129.74	-2.7994
129.75	-1.4629
129.76	-0.6489
129.77	-0.1763
129.78	0.7434
129.79	2.5099
129.8	4.5273
129.81	6.0329
129.82	7.0302
129.83	7.7966
129.84	7.9672
129.85	7.0102
129.86	5.3804
129.87	4.1855
129.88	3.6508
129.89	2.9124
129.9	1.6016
129.91	0.6302
129.92	0.8195
129.93	1.5889
129.94	1.8134
129.95	1.3673
129.96	0.8966
129.97	0.4939
129.98	-0.3073
129.99	-1.3488
130	-1.7865
130.01	-1.4336
130.02	-1.1958
130.03	-1.7682
130.04	-2.7392
130.05	-3.5258
130.06	-4.4453
130.07	-6.1132
130.08	-8.2893
130.09	-10.1255
130.1	-11.2538
130.11	-11.8701
130.12	-11.9507
130.13	-11.1957
130.14	-9.712
130.15	-8.003
130.16	-6.2137
130.17	-4.0944
130.18	-1.8522
130.19	-0.3025
130.2	0.1695
130.21	0.2037
130.22	0.5918
130.23	1.2523
130.24	1.5257
130.25	1.1485
130.26	0.4223
130.27	-0.4225
130.28	-1.5349
130.29	-3.0523
130.3	-4.7148
130.31	-6.0503
130.32	-6.9011
130.33	-7.6398
130.34	-8.7021
130.35	-9.8887
130.36	-10.4717
130.37	-10.2633
130.38	-10.1737
130.39	-11.0638
130.4	-12.2326
130.41	-11.9131
130.42	-9.4158
130.43	-5.9341
130.44	-2.8597
130.45	-0.1561
130.46	2.9336
130.47	6.3082
130.48	9.1493
130.49	11.3263
130.5	13.6155
130.51	16.4216
130.52	19.1027
130.53	20.8659
130.54	21.7509
130.55	22.3497
130.56	22.9087
130.57	23.097
130.58	22.5509
130.59	21.3877
130.6	20.1359
130.61	19.2037
130.62	18.4639
130.63	17.4834
130.64	16.1876
130.65	15.0568
130.66	14.4807
130.67	14.1566
130.68	13.4457
130.69	12.1968
130.7	10.874
130.71	9.9155
130.72	9.3186
130.73	8.9395
130.74	8.934
130.75	9.7217
130.76	11.5759
130.77	14.3348
130.78	17.5503
130.79	20.9287
130.8	24.4976
130.81	28.1771
130.82	31.3702
130.83	33.4169
130.84	34.4447
130.85	35.2118
130.86	35.92
130.87	35.7636
130.88	34.0156
130.89	31.014
130.9	27.5824
130.91	24.0149
130.92	20.3015
130.93	16.9029
130.94	14.4205
130.95	12.6886
130.96	11.0284
130.97	9.3049
130.98	7.8662
130.99	6.4253
131	3.9648
131.01	0.0492
131.02	-4.5504
131.03	-8.887
131.04	-12.7758
131.05	-16.2704
131.06	-18.8796
131.07	-19.9451
131.08	-19.4474
131.09	-17.9599
131.1	-16.1064
131.11	-14.4391
131.12	-13.4561
131.13	-13.23
131.14	-13.2778
131.15	-13.258
131.16	-13.5435
131.17	-14.6108
131.18	-16.0767
131.19	-16.9264
131.2	-16.6661
131.21	-15.7357
131.22	-14.7299
131.23	-13.7041
131.24	-12.4579
131.25	-11.141
131.26	-10.2083
131.27	-9.8307
131.28	-9.6227
131.29	-9.1248
131.3	-8.5105
131.31	-8.5926
131.32	-9.9639
131.33	-12.291
131.34	-14.7173
131.35	-16.7935
131.36	-18.5435
131.37	-19.6655
131.38	-19.3528
131.39	-17.2282
131.4	-13.9357
131.41	-10.3947
131.42	-6.9299
131.43	-3.642
131.44	-1.1587
131.45	-0.2
131.46	-0.4951
131.47	-0.8617
131.48	-0.467
131.49	0.5246
131.5	1.5992
131.51	2.568
131.52	3.4004
131.53	3.9466
131.54	4.1826
131.55	4.3734
131.56	4.6807
131.57	4.8829
131.58	4.7527
131.59	4.4503
131.6	4.2564
131.61	4.125
131.62	3.7656
131.63	2.9835
131.64	1.6892
131.65	-0.2219
131.66	-2.6754
131.67	-5.2264
131.68	-7.3937
131.69	-9.1476
131.7	-10.7981
131.71	-12.4126
131.72	-13.6001
131.73	-13.8962
131.74	-13.1676
131.75	-11.6355
131.76	-9.7317
131.77	-8.0031
131.78	-6.9771
131.79	-6.9715
131.8	-8.0161
131.81	-9.9105
131.82	-12.2737
131.83	-14.6167
131.84	-16.5539
131.85	-18.002
131.86	-19.1246
131.87	-20.1222
131.88	-21.13
131.89	-22.185
131.9	-23.1246
131.91	-23.633
131.92	-23.6077
131.93	-23.3744
131.94	-23.2644
131.95	-23.0888
131.96	-22.4413
131.97	-21.4924
131.98	-20.9315
131.99	-20.9143
132	-20.6094
132.01	-19.2265
132.02	-17.1001
132.03	-15.2008
132.04	-13.8223
132.05	-12.3965
132.06	-10.5293
132.07	-8.5313
132.08	-6.7685
132.09	-5.0896
132.1	-3.1888
132.11	-1.0833
132.12	1.0673
132.13	3.1926
132.14	5.0395
132.15	6.109
132.16	6.3047
132.17	6.2757
132.18	6.6073
132.19	7.006
132.2	6.8789
132.21	6.417
132.22	6.3343
132.23	6.672
132.24	6.7342
132.25	6.2719
132.26	5.8322
132.27	5.6843
132.28	5.3072
132.29	4.4071
132.3	3.5814
132.31	3.3035
132.32	3.0314
132.33	2.2033
132.34	1.4748
132.35	1.8792
132.36	3.166
132.37	4.173
132.38	4.6615
132.39	5.496
132.4	6.9383
132.41	8.1027
132.42	8.461
132.43	8.578
132.44	8.7179
132.45	7.9784
132.46	5.7984
132.47	3.3219
132.48	2.0575
132.49	1.8882
132.5	1.6843
132.51	1.3749
132.52	1.9889
132.53	3.801
132.54	5.8228
132.55	7.266
132.56	8.3183
132.57	9.2599
132.58	9.9272
132.59	10.3167
132.6	10.6006
132.61	10.2195
132.62	8.1782
132.63	4.7949
132.64	1.9431
132.65	0.7604
132.66	0.2313
132.67	-0.9803
132.68	-2.3944
132.69	-2.7469
132.7	-2.2966
132.71	-2.4442
132.72	-3.4311
132.73	-4.1395
132.74	-4.2378
132.75	-4.8662
132.76	-6.6887
132.77	-8.6423
132.78	-9.3971
132.79	-9.0386
132.8	-8.5011
132.81	-8.1583
132.82	-7.8588
132.83	-7.7436
132.84	-8.0916
132.85	-8.6615
132.86	-8.9742
132.87	-9.0564
132.88	-9.2393
132.89	-9.3959
132.9	-9.0466
132.91	-8.1718
132.92	-7.3297
132.93	-6.927
132.94	-6.8284
132.95	-6.7088
132.96	-6.3959
132.97	-5.8386
132.98	-5.0639
132.99	-4.1386
133	-2.8876
133.01	-0.7847
133.02	2.4858
133.03	6.4549
133.04	10.2695
133.05	13.5514
133.06	16.3779
133.07	18.5509
133.08	19.5975
133.09	19.6056
133.1	19.3179
133.11	19.0396
133.12	18.0791
133.13	15.8066
133.14	12.8066
133.15	10.3171
133.16	8.7265
133.17	7.2496
133.18	5.0487
133.19	2.0954
133.2	-1.2074
133.21	-4.7696
133.22	-8.8655
133.23	-13.6285
133.24	-18.702
133.25	-23.352
133.26	-26.9119
133.27	-29.2335
133.28	-30.7025
133.29	-31.7076
133.3	-32.2013
133.31	-31.9892
133.32	-31.3018
133.33	-30.6592
133.34	-30.1412
133.35	-29.271
133.36	-27.8485
133.37	-26.4534
133.38	-25.682
133.39	-25.1497
133.4	-23.7959
133.41	-21.1439
133.42	-17.7524
133.43	-14.3151
133.44	-10.828
133.45	-6.9938
133.46	-3.0928
133.47	0.1151
133.48	2.3744
133.49	4.3664
133.5	6.9072
133.51	9.9326
133.52	12.5709
133.53	14.1611
133.54	14.9232
133.55	15.5543
133.56	16.4226
133.57	17.4007
133.58	18.3957
133.59	19.7332
133.6	21.8639
133.61	24.8119
133.62	28.0544
133.63	30.9173
133.64	32.988
133.65	34.1682
133.66	34.4972
133.67	34.0918
133.68	33.2665
133.69	32.5348
133.7	32.2863
133.71	32.4663
133.72	32.773
133.73	33.2204
133.74	34.235
133.75	35.9889
133.76	37.8888
133.77	39.1003
133.78	39.4271
133.79	39.1796
133.8	38.1952
133.81	35.6499
133.82	31.1787
133.83	25.6801
133.84	20.4785
133.85	15.959
133.86	11.5782
133.87	7.0646
133.88	2.9447
133.89	-0.2678
133.9	-2.8716
133.91	-5.6175
133.92	-8.795
133.93	-11.97
133.94	-14.5159
133.95	-16.1592
133.96	-17.0232
133.97	-17.345
133.98	-17.275
133.99	-16.8929
134	-16.2476
134.01	-15.2648
134.02	-13.7416
134.03	-11.6838
134.04	-9.6068
134.05	-8.1233
134.06	-7.0875
134.07	-5.5433
134.08	-2.8469
134.09	0.4809
134.1	3.4554
134.11	5.9475
134.12	8.7477
134.13	12.3734
134.14	16.3827
134.15	20.003
134.16	22.9437
134.17	25.322
134.18	27.1598
134.19	28.3301
134.2	28.8552
134.21	28.9318
134.22	28.6391
134.23	27.8266
134.24	26.396
134.25	24.5859
134.26	22.7466
134.27	20.7496
134.28	17.935
134.29	14.0271
134.3	9.8688
134.31	6.5753
134.32	3.9864
134.33	0.9101
134.34	-2.7212
134.35	-4.9812
134.36	-4.1485
134.37	-1.0442
134.38	1.9348
134.39	3.6143
134.4	4.6249
134.41	5.5365
134.42	5.9673
134.43	5.7415
134.44	5.5307
134.45	5.8238
134.46	6.3265
134.47	6.84
134.48	7.6779
134.49	8.6907
134.5	8.9066
134.51	7.7506
134.52	5.6658
134.53	2.9746
134.54	-0.7353
134.55	-5.3075
134.56	-9.3003
134.57	-11.7079
134.58	-13.4394
134.59	-15.8298
134.6	-18.5148
134.61	-20.2179
134.62	-20.9973
134.63	-22.0779
134.64	-23.7491
134.65	-25.071
134.66	-25.6734
134.67	-26.2865
134.68	-27.2133
134.69	-27.6853
134.7	-27.2106
134.71	-26.363
134.72	-25.6902
134.73	-24.8984
134.74	-23.7446
134.75	-22.7987
134.76	-22.5903
134.77	-22.7221
134.78	-22.5512
134.79	-22.1768
134.8	-22.0617
134.81	-22.1435
134.82	-22.0154
134.83	-21.6602
134.84	-21.3548
134.85	-21.0499
134.86	-20.4358
134.87	-19.5345
134.88	-18.719
134.89	-18.1144
134.9	-17.34
134.91	-15.9258
134.92	-13.7916
134.93	-11.2625
134.94	-8.7054
134.95	-6.1776
134.96	-3.4646
134.97	-0.4976
134.98	2.4133
134.99	4.9491
135	7.2226
135.01	9.5154
135.02	11.6664
135.03	13.1388
135.04	13.7299
135.05	13.8097
135.06	13.7482
135.07	13.4781
135.08	12.7967
135.09	11.8132
135.1	10.9189
135.11	10.495
135.12	10.7162
135.13	11.4073
135.14	12.0275
135.15	12.0427
135.16	11.4122
135.17	10.5441
135.18	9.7822
135.19	9.1729
135.2	8.7186
135.21	8.5365
135.22	8.6644
135.23	8.9415
135.24	9.185
135.25	9.3329
135.26	9.3675
135.27	9.2143
135.28	8.7269
135.29	7.7258
135.3	6.1706
135.31	4.3513
135.32	2.699
135.33	1.3299
135.34	0.0899
135.35	-0.8808
135.36	-1.1855
135.37	-1.0706
135.38	-1.6358
135.39	-3.5449
135.4	-6.0543
135.41	-8.0763
135.42	-9.77
135.43	-12.1617
135.44	-15.4394
135.45	-18.6172
135.46	-20.8568
135.47	-22.1984
135.48	-22.9398
135.49	-23.2274
135.5	-23.4644
135.51	-24.2599
135.52	-25.6276
135.53	-26.8865
135.54	-27.6292
135.55	-28.1841
135.56	-28.8486
135.57	-29.2105
135.58	-28.5022
135.59	-26.2562
135.6	-22.5697
135.61	-18.1967
135.62	-14.333
135.63	-11.7042
135.64	-9.8592
135.65	-7.9403
135.66	-5.998
135.67	-4.7525
135.68	-4.1529
135.69	-3.1636
135.7	-1.1224
135.71	1.5768
135.72	4.3288
135.73	6.9755
135.74	9.4429
135.75	11.5824
135.76	13.5649
135.77	15.6181
135.78	17.297
135.79	17.9446
135.8	17.9036
135.81	18.1676
135.82	18.7608
135.83	18.7563
135.84	18.0971
135.85	17.9299
135.86	18.683
135.87	19.2951
135.88	19.0138
135.89	18.5409
135.9	18.6059
135.91	18.7528
135.92	18.44
135.93	18.1051
135.94	18.2597
135.95	18.7035
135.96	19.3625
135.97	20.5667
135.98	21.8341
135.99	22.0311
136	21.4777
136.01	21.8635
136.02	23.158
136.03	23.215
136.04	21.9085
136.05	22.3446
136.06	25.1308
136.07	24.76
136.08	16.3296
136.09	3.9155
136.1	-3.1592
136.11	-2.0093
136.12	1.2174
136.13	1.0114
136.14	-0.8551
136.15	-0.5743
136.16	0.9154
136.17	0.3189
136.18	-2.2171
136.19	-4.0142
136.2	-4.7134
136.21	-6.2041
136.22	-8.6132
136.23	-10.0095
136.24	-9.9419
136.25	-10.1317
136.26	-11.3148
136.27	-12.0369
136.28	-11.2547
136.29	-10.0169
136.3	-9.7123
136.31	-10.227
136.32	-10.6542
136.33	-10.6719
136.34	-10.5439
136.35	-10.6007
136.36	-11.159
136.37	-12.2581
136.38	-13.2915
136.39	-13.6222
136.4	-13.5988
136.41	-14.1269
136.42	-15.215
136.43	-15.881
136.44	-15.5915
136.45	-14.8116
136.46	-13.9302
136.47	-12.6489
136.48	-10.8201
136.49	-8.9885
136.5	-7.5812
136.51	-6.2772
136.52	-4.7334
136.53	-3.3502
136.54	-2.7044
136.55	-2.6062
136.56	-2.3109
136.57	-1.5188
136.58	-0.7023
136.59	-0.432
136.6	-0.6579
136.61	-0.777
136.62	-0.3559
136.63	0.3456
136.64	0.7237
136.65	0.6104
136.66	0.3332
136.67	-0.0298
136.68	-0.8702
136.69	-2.2387
136.7	-3.4439
136.71	-3.976
136.72	-4.2475
136.73	-4.7425
136.74	-5.0077
136.75	-4.398
136.76	-3.3896
136.77	-3.0908
136.78	-3.6845
136.79	-4.4389
136.8	-5.1095
136.81	-6.1275
136.82	-7.3872
136.83	-8.1307
136.84	-8.2874
136.85	-8.6861
136.86	-9.5308
136.87	-9.8824
136.88	-9.2205
136.89	-8.3414
136.9	-7.9697
136.91	-7.61
136.92	-6.7122
136.93	-5.9297
136.94	-6.0033
136.95	-6.1642
136.96	-5.0084
136.97	-2.5515
136.98	-0.1252
136.99	1.5868
137	3.1957
137.01	5.298
137.02	7.6426
137.03	9.7759
137.04	11.5579
137.05	12.7812
137.06	13.1149
137.07	12.7565
137.08	12.4426
137.09	12.4616
137.1	12.2529
137.11	11.3578
137.12	10.2606
137.13	9.8436
137.14	10.317
137.15	11.0659
137.16	11.3803
137.17	11.0602
137.18	10.3779
137.19	9.6179
137.2	8.6841
137.21	7.2213
137.22	5.1535
137.23	2.8728
137.24	0.7341
137.25	-1.3236
137.26	-3.357
137.27	-5.0016
137.28	-5.9864
137.29	-6.7616
137.3	-7.9671
137.31	-9.4607
137.32	-10.5764
137.33	-11.2394
137.34	-12.0369
137.35	-13.1574
137.36	-14.0795
137.37	-14.4941
137.38	-14.7576
137.39	-15.1528
137.4	-15.4305
137.41	-15.4314
137.42	-15.4693
137.43	-15.6729
137.44	-15.5967
137.45	-14.9886
137.46	-14.3766
137.47	-14.3256
137.48	-14.5688
137.49	-14.4277
137.5	-13.7127
137.51	-12.6824
137.52	-11.4605
137.53	-10.0016
137.54	-8.3277
137.55	-6.3415
137.56	-3.7552
137.57	-0.6607
137.58	2.2285
137.59	4.415
137.6	6.2767
137.61	8.3262
137.62	10.2974
137.63	11.7189
137.64	12.9696
137.65	14.8191
137.66	17.1179
137.67	18.9176
137.68	19.8784
137.69	20.6012
137.7	21.4231
137.71	21.7978
137.72	21.2052
137.73	19.9154
137.74	18.4409
137.75	16.846
137.76	15.016
137.77	13.0814
137.78	11.1279
137.79	8.8963
137.8	6.1886
137.81	3.2391
137.82	0.3054
137.83	-2.7922
137.84	-6.3194
137.85	-10.0392
137.86	-13.3596
137.87	-15.9576
137.88	-17.9886
137.89	-19.7797
137.9	-21.5345
137.91	-23.2474
137.92	-24.7486
137.93	-25.8882
137.94	-26.7041
137.95	-27.261
137.96	-27.3653
137.97	-26.7371
137.98	-25.5045
137.99	-24.1943
138	-23.128
138.01	-22.1313
138.02	-20.923
138.03	-19.448
138.04	-17.7351
138.05	-15.8266
138.06	-13.9888
138.07	-12.5618
138.08	-11.4204
138.09	-10.0393
138.1	-8.3079
138.11	-6.7535
138.12	-5.6331
138.13	-4.3717
138.14	-2.4058
138.15	-0.1025
138.16	1.7708
138.17	3.108
138.18	4.309
138.19	5.343
138.2	5.7277
138.21	5.3327
138.22	4.4681
138.23	3.1839
138.24	1.2128
138.25	-1.2676
138.26	-3.4785
138.27	-4.8664
138.28	-5.548
138.29	-5.753
138.3	-5.3908
138.31	-4.4264
138.32	-3.1551
138.33	-1.7853
138.34	-0.2098
138.35	1.5127
138.36	2.945
138.37	3.9097
138.38	4.8545
138.39	6.1339
138.4	7.3796
138.41	8.1
138.42	8.4617
138.43	8.8611
138.44	9.1482
138.45	9.0701
138.46	9.1346
138.47	9.9919
138.48	11.0273
138.49	10.7499
138.5	8.9325
138.51	7.2887
138.52	7.3248
138.53	8.3262
138.54	8.3396
138.55	6.5794
138.56	3.8655
138.57	1.0151
138.58	-2.0258
138.59	-5.3111
138.6	-8.1865
138.61	-9.9921
138.62	-10.8882
138.63	-11.4525
138.64	-11.8061
138.65	-11.6159
138.66	-10.7406
138.67	-9.3938
138.68	-7.7071
138.69	-5.5361
138.7	-2.8215
138.71	0.1042
138.72	2.7612
138.73	5.0074
138.74	7.1175
138.75	9.3494
138.76	11.588
138.77	13.5738
138.78	15.3608
138.79	17.2487
138.8	19.2805
138.81	21.1948
138.82	22.966
138.83	24.8785
138.84	26.7724
138.85	27.7825
138.86	27.4123
138.87	26.4479
138.88	26.0511
138.89	26.1822
138.9	25.7575
138.91	24.2903
138.92	22.4822
138.93	21.0824
138.94	20.035
138.95	19.016
138.96	17.9955
138.97	16.9014
138.98	15.4467
138.99	13.6914
139	12.1036
139.01	10.6815
139.02	8.7342
139.03	5.985
139.04	3.1637
139.05	0.9823
139.06	-0.7384
139.07	-2.3309
139.08	-3.4542
139.09	-3.7339
139.1	-3.5097
139.11	-3.1509
139.12	-2.3529
139.13	-1.0114
139.14	-0.0507
139.15	-0.2908
139.16	-1.1219
139.17	-1.484
139.18	-1.5537
139.19	-2.1239
139.2	-2.8873
139.21	-2.9635
139.22	-2.7825
139.23	-3.5977
139.24	-5.1313
139.25	-5.6496
139.26	-4.7755
139.27	-4.3408
139.28	-5.6616
139.29	-7.6404
139.3	-8.6043
139.31	-8.594
139.32	-8.6145
139.33	-8.7804
139.34	-8.5313
139.35	-7.8559
139.36	-7.0559
139.37	-5.9203
139.38	-4.2401
139.39	-2.5626
139.4	-1.3668
139.41	-0.039
139.42	2.2496
139.43	5.1321
139.44	7.6014
139.45	9.55
139.46	11.6268
139.47	13.8689
139.48	15.6111
139.49	16.6051
139.5	17.2008
139.51	17.5347
139.52	17.4874
139.53	17.3056
139.54	17.3115
139.55	17.1247
139.56	16.1316
139.57	14.5956
139.58	13.3021
139.59	12.2241
139.6	10.6391
139.61	8.522
139.62	6.631
139.63	5.1143
139.64	3.2673
139.65	0.9475
139.66	-0.9975
139.67	-2.1645
139.68	-3.2941
139.69	-4.9221
139.7	-6.3837
139.71	-6.926
139.72	-6.9304
139.73	-7.189
139.74	-7.6859
139.75	-7.9681
139.76	-8.1434
139.77	-8.6166
139.78	-9.2473
139.79	-9.5999
139.8	-9.7084
139.81	-9.8365
139.82	-9.7938
139.83	-9.2672
139.84	-8.5704
139.85	-8.2714
139.86	-8.284
139.87	-8.1497
139.88	-8.0611
139.89	-8.6633
139.9	-9.7979
139.91	-10.3867
139.92	-9.8432
139.93	-8.8048
139.94	-8.0815
139.95	-7.5782
139.96	-6.7721
139.97	-5.7181
139.98	-4.9834
139.99	-4.9025
140	-5.4212
140.01	-6.4349
140.02	-7.7739
140.03	-9.0235
140.04	-9.8517
140.05	-10.4132
140.06	-10.9637
140.07	-11.2065
140.08	-10.6161
140.09	-9.4007
140.1	-8.446
140.11	-8.0875
140.12	-7.6175
140.13	-6.4406
140.14	-5.0991
140.15	-4.4757
140.16	-4.4215
140.17	-4.0486
140.18	-3.2226
140.19	-2.8243
140.2	-3.39
140.21	-4.3609
140.22	-5.0356
