T(sec)	Sa(cm/s2)
97.01	11.6005
97.02	10.5478
97.03	8.2912
97.04	6.0861
97.05	4.5227
97.06	4.088
97.07	5.2716
97.08	7.6978
97.09	9.6033
97.1	8.9141
97.11	5.1263
97.12	-0.0957
97.13	-4.3592
97.14	-6.425
97.15	-6.5823
97.16	-5.5892
97.17	-3.8907
97.18	-1.9872
97.19	-0.8898
97.2	-1.4407
97.21	-3.1476
97.22	-4.3133
97.23	-3.7934
97.24	-2.461
97.25	-2.496
97.26	-5.1091
97.27	-9.2007
97.28	-12.3873
97.29	-13.1727
97.3	-11.9711
97.31	-10.2326
97.32	-8.9821
97.33	-8.2894
97.34	-7.752
97.35	-7.0334
97.36	-5.938
97.37	-4.4068
97.38	-2.7913
97.39	-1.9914
97.4	-2.8858
97.41	-5.368
97.42	-8.0659
97.43	-9.2648
97.44	-8.2068
97.45	-5.4621
97.46	-2.1174
97.47	1.1505
97.48	4.0638
97.49	6.0471
97.5	6.038
97.51	3.3748
97.52	-1.1403
97.53	-5.4046
97.54	-7.5643
97.55	-7.4687
97.56	-6.4746
97.57	-5.8263
97.58	-5.4737
97.59	-4.6494
97.6	-3.3468
97.61	-2.6798
97.62	-3.5202
97.63	-5.1107
97.64	-5.5977
97.65	-4.1399
97.66	-2.1755
97.67	-2.1702
97.68	-4.9837
97.69	-8.6418
97.7	-9.8981
97.71	-7.0994
97.72	-1.6275
97.73	3.271
97.74	4.9771
97.75	3.1147
97.76	-0.7097
97.77	-4.3239
97.78	-6.26
97.79	-6.2192
97.8	-4.8864
97.81	-3.459
97.82	-3.0708
97.83	-4.2359
97.84	-6.5775
97.85	-9.0826
97.86	-10.774
97.87	-11.3251
97.88	-11.1722
97.89	-11.0851
97.9	-11.5509
97.91	-12.383
97.92	-12.7476
97.93	-11.5727
97.94	-8.1796
97.95	-2.8466
97.96	3.1088
97.97	7.9747
97.98	10.6912
97.99	11.4568
98	11.3369
98.01	11.2907
98.02	11.6367
98.03	12.3751
98.04	13.6726
98.05	15.6678
98.06	17.8347
98.07	18.9971
98.08	18.4029
98.09	16.7622
98.1	15.8218
98.11	16.5673
98.12	17.8837
98.13	17.3187
98.14	13.4644
98.15	7.6394
98.16	3.0614
98.17	2.1304
98.18	4.3298
98.19	6.7076
98.2	6.4988
98.21	3.5136
98.22	0.1857
98.23	-0.7119
98.24	1.3818
98.25	4.281
98.26	5.0179
98.27	2.5009
98.28	-1.5857
98.29	-4.3979
98.3	-4.3876
98.31	-2.2501
98.32	0.2256
98.33	1.8528
98.34	2.5682
98.35	2.7515
98.36	2.6141
98.37	2.3952
98.38	2.7647
98.39	4.521
98.4	7.6695
98.41	10.8972
98.42	12.246
98.43	10.6742
98.44	7.2733
98.45	4.9531
98.46	6.5052
98.47	12.3655
98.48	19.9355
98.49	25.2401
98.5	25.6906
98.51	21.6554
98.52	15.6268
98.53	10.0334
98.54	5.8564
98.55	3.029
98.56	1.5606
98.57	1.7705
98.58	3.4592
98.59	5.3426
98.6	5.7567
98.61	3.9795
98.62	0.6941
98.63	-2.8465
98.64	-5.8737
98.65	-8.2117
98.66	-9.6165
98.67	-9.4882
98.68	-7.496
98.69	-4.3324
98.7	-1.5011
98.71	-0.1585
98.72	-0.2137
98.73	-0.7145
98.74	-1.1486
98.75	-2.2292
98.76	-5.2092
98.77	-10.3259
98.78	-15.9879
98.79	-19.6682
98.8	-19.808
98.81	-17.0275
98.82	-13.5888
98.83	-11.6534
98.84	-11.8428
98.85	-13.141
98.86	-13.9312
98.87	-13.1865
98.88	-11.0106
98.89	-8.3805
98.9	-6.415
98.91	-5.6585
98.92	-5.837
98.93	-6.2656
98.94	-6.5493
98.95	-6.8762
98.96	-7.5956
98.97	-8.6032
98.98	-9.3136
98.99	-9.2513
99	-8.4676
99.01	-7.2448
99.02	-5.5784
99.03	-3.2893
99.04	-0.712
99.05	1.0518
99.06	0.9216
99.07	-1.0687
99.08	-3.6443
99.09	-5.3779
99.1	-5.8875
99.11	-5.95
99.12	-6.495
99.13	-7.5127
99.14	-7.883
99.15	-6.2674
99.16	-2.3483
99.17	2.5693
99.18	6.1537
99.19	6.523
99.2	3.5267
99.21	-1.1891
99.22	-5.3807
99.23	-7.6219
99.24	-7.7682
99.25	-6.34
99.26	-3.78
99.27	-0.4647
99.28	2.7888
99.29	4.7383
99.3	4.6223
99.31	3.0089
99.32	1.4074
99.33	0.8175
99.34	0.7678
99.35	0.018
99.36	-1.7587
99.37	-3.1909
99.38	-2.2927
99.39	1.6262
99.4	7.1594
99.41	11.9084
99.42	14.3893
99.43	14.925
99.44	14.8031
99.45	14.7163
99.46	14.1424
99.47	12.2511
99.48	9.2635
99.49	6.6918
99.5	6.1164
99.51	7.7844
99.52	10.5135
99.53	12.9232
99.54	14.5791
99.55	15.8814
99.56	17.0928
99.57	17.8449
99.58	17.6933
99.59	16.8773
99.6	16.2236
99.61	16.3108
99.62	16.9562
99.63	17.5738
99.64	17.7817
99.65	17.453
99.66	16.3539
99.67	14.1587
99.68	11.0185
99.69	7.9092
99.7	6.0793
99.71	6.0062
99.72	6.9224
99.73	7.4036
99.74	6.464
99.75	4.2291
99.76	1.7222
99.77	-0.0205
99.78	-0.8688
99.79	-1.8261
99.8	-4.2314
99.81	-8.4552
99.82	-13.2788
99.83	-16.7082
99.84	-17.575
99.85	-16.3695
99.86	-14.5267
99.87	-13.0778
99.88	-12.201
99.89	-11.9452
99.9	-12.8373
99.91	-15.2735
99.92	-18.3723
99.93	-19.9907
99.94	-18.3621
99.95	-13.7212
99.96	-8.0672
99.97	-3.3043
99.98	0.1432
99.99	2.8507
100	4.9945
100.01	5.9557
100.02	5.2777
100.03	3.4287
100.04	1.1978
100.05	-1.3494
100.06	-4.6311
100.07	-8.1176
100.08	-9.8123
100.09	-7.9298
100.1	-3.1193
100.11	1.604
100.12	3.5507
100.13	2.7394
100.14	1.2588
100.15	0.5202
100.16	-0.1967
100.17	-2.3054
100.18	-5.6763
100.19	-8.5104
100.2	-9.2894
100.21	-8.1334
100.22	-5.9789
100.23	-3.0622
100.24	1.0219
100.25	5.8612
100.26	9.6797
100.27	10.8246
100.28	9.5404
100.29	7.695
100.3	6.7078
100.31	6.2541
100.32	5.2933
100.33	3.9435
100.34	3.6506
100.35	5.3442
100.36	7.8813
100.37	8.7686
100.38	6.4443
100.39	1.6997
100.4	-3.0271
100.41	-5.4601
100.42	-4.6583
100.43	-0.9982
100.44	4.3537
100.45	9.8515
100.46	13.9414
100.47	15.631
100.48	15.0197
100.49	13.2749
100.5	11.9102
100.51	11.8083
100.52	12.6552
100.53	13.1781
100.54	12.0621
100.55	8.9583
100.56	4.8684
100.57	1.5411
100.58	0.2303
100.59	0.7409
100.6	1.5861
100.61	1.2129
100.62	-0.7137
100.63	-3.1062
100.64	-4.4939
100.65	-4.2928
100.66	-3.1244
100.67	-2.0441
100.68	-1.6265
100.69	-1.8264
100.7	-2.5085
100.71	-3.7904
100.72	-5.7011
100.73	-7.6153
100.74	-8.3102
100.75	-6.8461
100.76	-3.5536
100.77	-0.1891
100.78	1.0061
100.79	-1.2569
100.8	-6.3496
100.81	-11.9237
100.82	-15.2934
100.83	-15.2365
100.84	-12.9326
100.85	-11.0848
100.86	-11.6492
100.87	-14.0527
100.88	-15.679
100.89	-14.3497
100.9	-10.4169
100.91	-6.3426
100.92	-4.2734
100.93	-4.2233
100.94	-4.6279
100.95	-4.2527
100.96	-3.0954
100.97	-1.5102
100.98	0.867
100.99	4.7034
101	9.5211
101.01	13.2082
101.02	13.43
101.03	9.6091
101.04	3.475
101.05	-2.2115
101.06	-5.3739
101.07	-5.4137
101.08	-3.0301
101.09	0.2628
101.1	2.6824
101.11	2.9663
101.12	1.1388
101.13	-1.5085
101.14	-3.4533
101.15	-4.0959
101.16	-3.9188
101.17	-3.653
101.18	-3.5275
101.19	-3.374
101.2	-3.1686
101.21	-3.1442
101.22	-3.397
101.23	-3.7309
101.24	-4.1169
101.25	-5.1181
101.26	-7.4493
101.27	-10.9221
101.28	-14.0175
101.29	-14.8422
101.3	-12.6817
101.31	-8.6076
101.32	-4.5805
101.33	-2.0745
101.34	-1.5269
101.35	-2.6885
101.36	-4.9355
101.37	-7.124
101.38	-7.7097
101.39	-5.747
101.4	-1.9695
101.41	1.5156
101.42	3.028
101.43	2.8238
101.44	2.6326
101.45	3.73
101.46	5.7165
101.47	7.2438
101.48	7.6318
101.49	7.457
101.5	7.651
101.51	8.3939
101.52	9.0512
101.53	8.9793
101.54	8.185
101.55	7.3418
101.56	7.425
101.57	9.2222
101.58	12.709
101.59	16.6052
101.6	18.8464
101.61	18.079
101.62	14.9544
101.63	11.7552
101.64	10.4922
101.65	11.3255
101.66	12.8407
101.67	13.6587
101.68	13.5375
101.69	12.9747
101.7	12.1253
101.71	10.4454
101.72	7.4034
101.73	3.3292
101.74	-0.6021
101.75	-3.2569
101.76	-4.4218
101.77	-4.8612
101.78	-5.5607
101.79	-6.8829
101.8	-8.3815
101.81	-9.3701
101.82	-9.6352
101.83	-9.5508
101.84	-9.4679
101.85	-9.0606
101.86	-7.4438
101.87	-4.0783
101.88	0.449
101.89	4.6494
101.9	7.1946
101.91	7.7717
101.92	6.9915
101.93	5.678
101.94	4.3861
101.95	3.4425
101.96	3.0628
101.97	3.1837
101.98	3.3049
101.99	2.8011
102	1.5097
102.01	-0.1233
102.02	-1.5896
102.03	-2.862
102.04	-4.1493
102.05	-5.1138
102.06	-4.68
102.07	-2.0018
102.08	2.3281
102.09	6.3123
102.1	8.0656
102.11	7.3391
102.12	5.4754
102.13	3.9383
102.14	3.0759
102.15	2.319
102.16	1.2542
102.17	0.1635
102.18	-0.4318
102.19	-0.3811
102.2	0.1424
102.21	1.0567
102.22	2.3654
102.23	3.697
102.24	4.1755
102.25	3.0445
102.26	0.4107
102.27	-2.7928
102.28	-5.5924
102.29	-7.6032
102.3	-8.9146
102.31	-9.6388
102.32	-9.8291
102.33	-9.7502
102.34	-9.8754
102.35	-10.407
102.36	-10.9333
102.37	-10.7853
102.38	-9.7327
102.39	-8.1775
102.4	-6.6896
102.41	-5.6095
102.42	-5.21
102.43	-5.9249
102.44	-7.95
102.45	-10.53
102.46	-12.0067
102.47	-10.9761
102.48	-7.5077
102.49	-3.1675
102.5	0.1229
102.51	1.2093
102.52	-0.0554
102.53	-3.1734
102.54	-7.2726
102.55	-11.188
102.56	-13.7611
102.57	-14.4115
102.58	-13.4669
102.59	-11.8756
102.6	-10.5851
102.61	-10.1222
102.62	-10.4818
102.63	-11.0904
102.64	-10.8798
102.65	-8.8321
102.66	-4.9417
102.67	-0.7252
102.68	1.5788
102.69	0.7337
102.7	-2.4265
102.71	-5.7479
102.72	-7.6574
102.73	-8.2796
102.74	-8.6764
102.75	-9.2305
102.76	-9.1524
102.77	-7.6916
102.78	-5.4672
102.79	-4.0652
102.8	-4.2021
102.81	-4.7373
102.82	-3.9927
102.83	-1.9589
102.84	-0.5944
102.85	-1.5635
102.86	-4.0024
102.87	-5.1768
102.88	-3.552
102.89	-0.7655
102.9	-0.0503
102.91	-2.7311
102.92	-6.7066
102.93	-8.6085
102.94	-7.1956
102.95	-4.3087
102.96	-2.6273
102.97	-2.9483
102.98	-3.8232
102.99	-3.4332
103	-1.2853
103.01	1.8945
103.02	5.3093
103.03	8.6137
103.04	11.4514
103.05	13.0971
103.06	12.9888
103.07	11.5346
103.08	10.058
103.09	9.7564
103.1	10.7415
103.11	12.1432
103.12	13.0823
103.13	13.4498
103.14	13.7768
103.15	14.5044
103.16	15.5177
103.17	16.3644
103.18	16.7644
103.19	16.7854
103.2	16.5814
103.21	16.1413
103.22	15.3738
103.23	14.3099
103.24	13.0318
103.25	11.3827
103.26	8.9477
103.27	5.5508
103.28	1.8253
103.29	-0.8651
103.3	-1.298
103.31	0.6588
103.32	3.9093
103.33	6.9297
103.34	8.7312
103.35	9.1415
103.36	8.3783
103.37	6.6188
103.38	4.071
103.39	1.2585
103.4	-1.083
103.41	-2.5078
103.42	-3.1378
103.43	-3.3436
103.44	-3.2954
103.45	-3.0523
103.46	-3.0564
103.47	-4.1692
103.48	-6.866
103.49	-10.4132
103.5	-13.1684
103.51	-13.9449
103.52	-13.0289
103.53	-11.69
103.54	-10.7501
103.55	-9.9033
103.56	-8.5389
103.57	-6.9167
103.58	-6.0843
103.59	-6.5565
103.6	-7.4513
103.61	-7.2876
103.62	-5.5602
103.63	-3.1678
103.64	-1.1729
103.65	0.5392
103.66	3.0068
103.67	6.6619
103.68	10.438
103.69	12.6214
103.7	12.4191
103.71	10.4706
103.72	7.9726
103.73	5.7151
103.74	4.0733
103.75	3.4483
103.76	4.075
103.77	5.2865
103.78	5.4736
103.79	3.3248
103.8	-0.8113
103.81	-5.0568
103.82	-7.663
103.83	-8.4925
103.84	-8.8458
103.85	-10.0121
103.86	-12.1623
103.87	-14.5394
103.88	-16.3839
103.89	-17.454
103.9	-17.7599
103.91	-17.108
103.92	-15.1448
103.93	-11.8773
103.94	-8.0228
103.95	-4.6705
103.96	-2.4661
103.97	-1.0737
103.98	0.5274
103.99	3.1333
104	6.6012
104.01	9.9666
104.02	12.2628
104.03	13.303
104.04	13.7555
104.05	14.4821
104.06	15.7234
104.07	16.8094
104.08	16.6226
104.09	14.425
104.1	10.3732
104.11	5.3373
104.12	0.2749
104.13	-4.1987
104.14	-7.6829
104.15	-9.6316
104.16	-9.3961
104.17	-6.8273
104.18	-2.8221
104.19	0.9273
104.2	2.9422
104.21	2.8618
104.22	1.4628
104.23	-0.0999
104.24	-1.0544
104.25	-1.2232
104.26	-0.8019
104.27	-0.117
104.28	0.4682
104.29	0.6053
104.3	0.0581
104.31	-1.2021
104.32	-2.9536
104.33	-4.7336
104.34	-5.9167
104.35	-5.9274
104.36	-4.5796
104.37	-2.3704
104.38	-0.4481
104.39	-0.0976
104.4	-1.9211
104.41	-5.2437
104.42	-8.2973
104.43	-9.2475
104.44	-7.4131
104.45	-3.7299
104.46	-0.0229
104.47	2.373
104.48	3.5199
104.49	4.5831
104.5	6.6168
104.51	9.4395
104.52	11.4521
104.53	10.499
104.54	5.2234
104.55	-3.7898
104.56	-13.6694
104.57	-20.1186
104.58	-19.4668
104.59	-11.042
104.6	1.7737
104.61	13.0474
104.62	17.793
104.63	15.0668
104.64	8.3061
104.65	2.6886
104.66	1.6219
104.67	4.899
104.68	9.4619
104.69	11.7775
104.7	10.0646
104.71	5.1107
104.72	-0.5967
104.73	-4.7398
104.74	-6.7173
104.75	-7.6531
104.76	-8.8402
104.77	-10.1108
104.78	-9.8853
104.79	-7.005
104.8	-2.43
104.81	1.1754
104.82	1.7287
104.83	-0.4601
104.84	-3.2168
104.85	-4.6796
104.86	-4.7326
104.87	-4.3546
104.88	-3.972
104.89	-2.8504
104.9	-0.1321
104.91	3.8012
104.92	7.1944
104.93	8.1474
104.94	6.0421
104.95	2.0348
104.96	-1.6068
104.97	-2.7947
104.98	-0.7924
104.99	3.3804
105	7.6172
105.01	10.1149
105.02	10.5083
105.03	9.8534
105.04	9.5176
105.05	10.0159
105.06	10.8177
105.07	11.1155
105.08	10.6194
105.09	9.6007
105.1	8.3723
105.11	6.9607
105.12	5.2932
105.13	3.4622
105.14	1.5757
105.15	-0.6006
105.16	-3.5617
105.17	-7.397
105.18	-11.2525
105.19	-13.6764
105.2	-13.6476
105.21	-11.2766
105.22	-7.5483
105.23	-3.5569
105.24	-0.0927
105.25	2.2599
105.26	3.0845
105.27	2.4367
105.28	0.9771
105.29	-0.5632
105.3	-2.1116
105.31	-4.1722
105.32	-6.8063
105.33	-8.8646
105.34	-8.6253
105.35	-5.4323
105.36	-0.6402
105.37	3.242
105.38	4.4638
105.39	3.1892
105.4	0.911
105.41	-1.1095
105.42	-2.7789
105.43	-4.7105
105.44	-7.0772
105.45	-9.1039
105.46	-9.7336
105.47	-8.7144
105.48	-6.9026
105.49	-5.4103
105.5	-4.4689
105.51	-3.2486
105.52	-0.9114
105.53	2.1789
105.54	4.4649
105.55	4.5777
105.56	2.7332
105.57	0.67
105.58	0.1726
105.59	1.6845
105.6	4.2648
105.61	6.5762
105.62	7.6608
105.63	6.9743
105.64	4.3023
105.65	0.1186
105.66	-4.115
105.67	-6.5524
105.68	-6.2412
105.69	-3.7865
105.7	-0.6349
105.71	2.224
105.72	4.7363
105.73	7.126
105.74	9.1224
105.75	10.0342
105.76	9.4508
105.77	7.6576
105.78	5.3975
105.79	3.44
105.8	2.4268
105.81	2.8527
105.82	4.8483
105.83	7.9007
105.84	10.9602
105.85	12.9837
105.86	13.4168
105.87	12.2279
105.88	9.6868
105.89	6.2683
105.9	2.6385
105.91	-0.5836
105.92	-3.2248
105.93	-5.6179
105.94	-8.1163
105.95	-10.5862
105.96	-12.5264
105.97	-13.6892
105.98	-14.3816
105.99	-14.99
106	-15.3003
106.01	-14.5622
106.02	-12.3943
106.03	-9.5282
106.04	-7.4116
106.05	-6.9342
106.06	-7.6029
106.07	-8.0833
106.08	-7.5328
106.09	-6.2807
106.1	-5.2034
106.11	-4.6259
106.12	-4.025
106.13	-2.76
106.14	-0.889
106.15	0.8142
106.16	1.5208
106.17	0.9138
106.18	-0.7671
106.19	-2.9477
106.2	-4.8237
106.21	-5.3919
106.22	-3.7597
106.23	0.2165
106.24	5.4747
106.25	10.093
106.26	12.4132
106.27	12.1029
106.28	10.2217
106.29	8.2168
106.3	6.7875
106.31	5.6495
106.32	4.2784
106.33	2.7146
106.34	1.5589
106.35	1.2816
106.36	1.7315
106.37	2.3879
106.38	2.9365
106.39	3.3865
106.4	3.6356
106.41	3.1847
106.42	1.5478
106.43	-1.024
106.44	-3.3774
106.45	-4.1612
106.46	-2.7985
106.47	0.065
106.48	2.8726
106.49	3.9431
106.5	2.3603
106.51	-1.3919
106.52	-5.4871
106.53	-7.7157
106.54	-6.8266
106.55	-3.2359
106.56	1.4152
106.57	5.3235
106.58	7.292
106.59	6.9165
106.6	4.543
106.61	1.1585
106.62	-2.0815
106.63	-4.6974
106.64	-7.3142
106.65	-10.9177
106.66	-15.4423
106.67	-19.2432
106.68	-20.2965
106.69	-18.0698
106.7	-14.1318
106.71	-10.8469
106.72	-9.5011
106.73	-9.6399
106.74	-9.9352
106.75	-9.397
106.76	-7.8079
106.77	-5.4332
106.78	-2.7124
106.79	-0.2081
106.8	1.4997
106.81	2.1701
106.82	2.1839
106.83	2.3581
106.84	3.385
106.85	5.39
106.86	7.9493
106.87	10.439
106.88	12.3517
106.89	13.3847
106.9	13.4067
106.91	12.4793
106.92	10.9215
106.93	9.2525
106.94	7.9714
106.95	7.3457
106.96	7.3911
106.97	7.9903
106.98	8.9677
106.99	10.0709
107	10.9903
107.01	11.4921
107.02	11.5612
107.03	11.4157
107.04	11.3885
107.05	11.7514
107.06	12.5174
107.07	13.273
107.08	13.2024
107.09	11.4615
107.1	7.7866
107.11	2.9248
107.12	-1.5128
107.13	-3.8079
107.14	-3.1132
107.15	-0.0507
107.16	3.5495
107.17	5.7639
107.18	5.8651
107.19	4.7814
107.2	4.238
107.21	5.2235
107.22	7.1289
107.23	8.3551
107.24	7.8123
107.25	5.9057
107.26	4.1651
107.27	3.9897
107.28	5.6425
107.29	8.1413
107.3	9.8436
107.31	9.2643
107.32	5.8806
107.33	0.6666
107.34	-4.1736
107.35	-6.5294
107.36	-5.9836
107.37	-4.2138
107.38	-3.5692
107.39	-5.0069
107.4	-7.3428
107.41	-8.4821
107.42	-7.3068
107.43	-4.4204
107.44	-1.3529
107.45	0.6599
107.46	1.2181
107.47	0.6179
107.48	-0.3701
107.49	-0.6687
107.5	0.6287
107.51	3.4853
107.52	6.6052
107.53	8.1961
107.54	7.3342
107.55	4.6851
107.56	1.9099
107.57	0.3967
107.58	0.4888
107.59	1.6526
107.6	3.0721
107.61	4.0364
107.62	4.0445
107.63	2.8647
107.64	0.6041
107.65	-2.3359
107.66	-5.3915
107.67	-7.9049
107.68	-9.1532
107.69	-8.5594
107.7	-6.1
107.71	-2.5285
107.72	0.9577
107.73	3.4418
107.74	4.7739
107.75	5.3804
107.76	5.6331
107.77	5.4256
107.78	4.3478
107.79	2.2433
107.8	-0.3938
107.81	-2.5614
107.82	-3.3771
107.83	-2.7552
107.84	-1.5806
107.85	-1.1192
107.86	-2.0533
107.87	-3.9751
107.88	-5.8185
107.89	-6.7571
107.9	-6.6439
107.91	-5.7304
107.92	-4.3311
107.93	-2.9696
107.94	-2.527
107.95	-3.6264
107.96	-5.6395
107.97	-6.7231
107.98	-5.4052
107.99	-2.2084
108	0.6673
108.01	1.5089
108.02	0.759
108.03	0.3072
108.04	1.2546
108.05	2.7333
108.06	3.0259
108.07	1.5281
108.08	-0.7167
108.09	-2.3154
108.1	-2.9534
108.11	-3.3693
108.12	-4.2004
108.13	-5.2262
108.14	-5.7669
108.15	-5.525
108.16	-4.8553
108.17	-4.3688
108.18	-4.5065
108.19	-5.4494
108.2	-7.1363
108.21	-9.1471
108.22	-10.6434
108.23	-10.6831
108.24	-8.8229
108.25	-5.5316
108.26	-2.0223
108.27	0.4274
108.28	1.2178
108.29	0.74
108.3	0.0419
108.31	0.0615
108.32	0.9664
108.33	2.0931
108.34	2.5289
108.35	1.8418
108.36	0.3433
108.37	-1.2779
108.38	-2.4931
108.39	-3.0637
108.4	-2.7455
108.41	-1.1432
108.42	1.8793
108.43	5.6468
108.44	8.8095
108.45	10.3122
108.46	10.2831
108.47	9.8487
108.48	10.0069
108.49	10.7278
108.5	11.171
108.51	10.6821
108.52	9.4924
108.53	8.512
108.54	8.5496
108.55	9.6654
108.56	11.0457
108.57	11.3976
108.58	9.6949
108.59	5.9341
108.6	1.3301
108.61	-2.4223
108.62	-4.3739
108.63	-4.9155
108.64	-5.1164
108.65	-5.5363
108.66	-5.8726
108.67	-5.7773
108.68	-5.68
108.69	-6.4526
108.7	-8.3318
108.71	-10.5496
108.72	-12.1693
108.73	-12.987
108.74	-13.3469
108.75	-13.3284
108.76	-12.6465
108.77	-11.4713
108.78	-10.8556
108.79	-11.8339
108.8	-14.1007
108.81	-15.9663
108.82	-15.8594
108.83	-13.7837
108.84	-11.1735
108.85	-9.4056
108.86	-8.5955
108.87	-7.7778
108.88	-6.0162
108.89	-3.2272
108.9	-0.081
108.91	2.6768
108.92	4.781
108.93	6.4991
108.94	8.2668
108.95	10.2632
108.96	12.2841
108.97	14.0008
108.98	15.2859
108.99	16.1804
109	16.5233
109.01	15.8102
109.02	13.6891
109.03	10.662
109.04	8.0879
109.05	7.2427
109.06	8.2817
109.07	10.1282
109.08	11.3306
109.09	11.0105
109.1	9.1808
109.11	6.5039
109.12	3.905
109.13	2.1701
109.14	1.4938
109.15	1.2584
109.16	0.4788
109.17	-1.2351
109.18	-3.1175
109.19	-3.8339
109.2	-2.7617
109.21	-0.6124
109.22	1.3383
109.23	2.5787
109.24	3.7353
109.25	5.5832
109.26	7.9017
109.27	9.5612
109.28	9.7293
109.29	8.7389
109.3	7.6131
109.31	6.9107
109.32	6.3564
109.33	5.6495
109.34	5.2733
109.35	6.0703
109.36	7.9771
109.37	9.5726
109.38	9.2776
109.39	6.9946
109.4	4.2416
109.41	2.4984
109.42	1.6417
109.43	0.3084
109.44	-2.2625
109.45	-5.1329
109.46	-6.6212
109.47	-6.1616
109.48	-4.9238
109.49	-4.5802
109.5	-5.682
109.51	-7.3196
109.52	-8.1674
109.53	-7.6677
109.54	-6.3093
109.55	-5.0683
109.56	-4.7237
109.57	-5.5325
109.58	-7.2315
109.59	-9.1613
109.6	-10.4484
109.61	-10.3034
109.62	-8.3968
109.63	-5.0895
109.64	-1.2803
109.65	2.089
109.66	4.4906
109.67	5.8352
109.68	6.1078
109.69	5.1198
109.7	2.7694
109.71	-0.4471
109.72	-3.378
109.73	-4.899
109.74	-4.7544
109.75	-3.6849
109.76	-2.7015
109.77	-2.2599
109.78	-2.0889
109.79	-1.616
109.8	-0.417
109.81	1.5882
109.82	4.0213
109.83	5.994
109.84	6.4534
109.85	4.9844
109.86	2.3998
109.87	0.3532
109.88	0.139
109.89	1.7488
109.9	4.0252
109.91	5.671
109.92	6.1538
109.93	5.8544
109.94	5.5649
109.95	5.8447
109.96	6.6444
109.97	7.3494
109.98	7.2078
109.99	5.8954
110	3.795
110.01	1.7139
110.02	0.2497
110.03	-0.61
110.04	-1.3057
110.05	-2.211
110.06	-3.3654
110.07	-4.5701
110.08	-5.5119
110.09	-5.7236
110.1	-4.6949
110.11	-2.4176
110.12	0.0872
110.13	1.1104
110.14	-0.458
110.15	-4.0433
110.16	-7.7087
110.17	-9.6801
110.18	-9.5643
110.19	-8.1559
110.2	-6.34
110.21	-4.4527
110.22	-2.6075
110.23	-1.1591
110.24	-0.4234
110.25	0.004
110.26	1.2049
110.27	3.8593
110.28	7.254
110.29	9.6591
110.3	9.8668
110.31	8.2991
110.32	6.5132
110.33	5.7056
110.34	5.8333
110.35	6.0984
110.36	5.9684
110.37	5.5347
110.38	5.0765
110.39	4.671
110.4	4.3505
110.41	4.3493
110.42	4.8401
110.43	5.4263
110.44	5.2224
110.45	3.6887
110.46	1.3113
110.47	-0.763
110.48	-1.8021
110.49	-2.0356
110.5	-2.0773
110.51	-2.041
110.52	-1.5314
110.53	-0.5026
110.54	0.2357
110.55	-0.2946
110.56	-2.062
110.57	-3.8011
110.58	-4.1374
110.59	-2.8746
110.6	-1.0634
110.61	0.13
110.62	0.4415
110.63	0.3769
110.64	0.2978
110.65	-0.0834
110.66	-1.2479
110.67	-3.1085
110.68	-4.9197
110.69	-5.9703
110.7	-6.2307
110.71	-6.2283
110.72	-6.3737
110.73	-6.5758
110.74	-6.5479
110.75	-6.3195
110.76	-6.2467
110.77	-6.506
110.78	-6.7574
110.79	-6.4646
110.8	-5.5157
110.81	-4.3813
110.82	-3.6247
110.83	-3.3839
110.84	-3.4325
110.85	-3.6208
110.86	-4.018
110.87	-4.5889
110.88	-4.9949
110.89	-4.9531
110.9	-4.6841
110.91	-4.6866
110.92	-4.9863
110.93	-4.8924
110.94	-3.7601
110.95	-1.871
110.96	-0.2379
110.97	0.5134
110.98	0.7872
110.99	1.361
111	2.2866
111.01	2.7754
111.02	2.2211
111.03	1.0596
111.04	0.3819
111.05	0.7662
111.06	1.7304
111.07	2.4098
111.08	2.5827
111.09	2.7946
111.1	3.4906
111.11	4.2943
111.12	4.3789
111.13	3.5189
111.14	2.5506
111.15	2.6493
111.16	4.1915
111.17	6.4092
111.18	8.1289
111.19	8.75
111.2	8.511
111.21	7.9713
111.22	7.4082
111.23	6.7101
111.24	5.6624
111.25	4.1504
111.26	2.1136
111.27	-0.4649
111.28	-3.3332
111.29	-5.8024
111.3	-7.0634
111.31	-6.8424
111.32	-5.6996
111.33	-4.5678
111.34	-3.988
111.35	-3.8183
111.36	-3.5653
111.37	-2.8204
111.38	-1.4165
111.39	0.5288
111.4	2.5024
111.41	3.6878
111.42	3.5339
111.43	2.3794
111.44	1.3328
111.45	1.3057
111.46	2.1391
111.47	2.7674
111.48	2.242
111.49	0.5435
111.5	-1.5141
111.51	-2.9595
111.52	-3.2179
111.53	-2.3288
111.54	-1.0109
111.55	-0.5036
111.56	-1.886
111.57	-5.1229
111.58	-8.8031
111.59	-11.1469
111.6	-11.4656
111.61	-10.5531
111.62	-9.6046
111.63	-8.9473
111.64	-8.0105
111.65	-6.3672
111.66	-4.4129
111.67	-2.8876
111.68	-2.0023
111.69	-1.3367
111.7	-0.5329
111.71	0.2191
111.72	0.5029
111.73	0.2684
111.74	-0.1345
111.75	-0.4696
111.76	-0.91
111.77	-1.6848
111.78	-2.5616
111.79	-2.9097
111.8	-2.3652
111.81	-1.3424
111.82	-0.77
111.83	-1.2914
111.84	-2.7301
111.85	-4.3076
111.86	-5.3323
111.87	-5.7061
