T(sec)	Sa(cm/s2)
106.93	-2.1866
106.94	-4.9168
106.95	-4.6974
106.96	-0.7612
106.97	4.8497
106.98	8.4557
106.99	7.6631
107	3.2177
107.01	-1.9439
107.02	-5.2766
107.03	-6.2687
107.04	-5.9874
107.05	-5.6149
107.06	-5.6055
107.07	-5.8544
107.08	-6.1535
107.09	-6.3669
107.1	-6.4315
107.11	-6.3755
107.12	-6.224
107.13	-5.7483
107.14	-4.4424
107.15	-2.0221
107.16	0.9849
107.17	3.3478
107.18	4.0409
107.19	3.0896
107.2	1.5041
107.21	0.418
107.22	0.274
107.23	0.6449
107.24	0.6139
107.25	-0.6117
107.26	-3.0777
107.27	-5.7722
107.28	-7.0862
107.29	-6.05
107.3	-3.4007
107.31	-1.2942
107.32	-1.64
107.33	-4.5348
107.34	-8.295
107.35	-10.943
107.36	-11.5762
107.37	-10.474
107.38	-8.3715
107.39	-5.9901
107.4	-4.0383
107.41	-3.0146
107.42	-2.655
107.43	-1.8952
107.44	0.0646
107.45	2.5595
107.46	3.7505
107.47	2.5048
107.48	-0.0919
107.49	-1.4393
107.5	0.1997
107.51	4.0722
107.52	7.6385
107.53	8.6827
107.54	6.7017
107.55	2.6535
107.56	-2.0184
107.57	-5.9072
107.58	-7.7204
107.59	-6.6783
107.6	-3.2841
107.61	0.4994
107.62	2.3492
107.63	1.2234
107.64	-1.9827
107.65	-5.3648
107.66	-7.5193
107.67	-8.1911
107.68	-7.7574
107.69	-6.513
107.7	-4.6766
107.71	-2.8855
107.72	-2.2037
107.73	-3.2614
107.74	-5.3473
107.75	-6.6262
107.76	-5.5941
107.77	-2.4974
107.78	0.7424
107.79	2.1785
107.8	1.5477
107.81	0.384
107.82	0.432
107.83	1.9586
107.84	3.6357
107.85	4.0048
107.86	2.8946
107.87	1.3132
107.88	0.1107
107.89	-0.9163
107.9	-2.4271
107.91	-4.2815
107.92	-5.3256
107.93	-4.6463
107.94	-2.8294
107.95	-1.6124
107.96	-2.1895
107.97	-4.0345
107.98	-5.4926
107.99	-5.3678
108	-3.7799
108.01	-1.6539
108.02	0.2474
108.03	1.7067
108.04	2.8504
108.05	3.9513
108.06	5.3705
108.07	7.3123
108.08	9.4393
108.09	10.9182
108.1	11.0787
108.11	9.99
108.12	8.2548
108.13	6.3575
108.14	4.5045
108.15	3.082
108.16	2.7932
108.17	3.9422
108.18	5.7719
108.19	7.0617
108.2	7.5823
108.21	8.5863
108.22	11.4441
108.23	15.8531
108.24	19.729
108.25	20.9665
108.26	19.1341
108.27	15.445
108.28	11.4383
108.29	7.972
108.3	5.2483
108.31	3.2356
108.32	1.7908
108.33	0.6399
108.34	-0.3586
108.35	-0.8822
108.36	-0.338
108.37	1.4087
108.38	3.5413
108.39	4.6932
108.4	3.9779
108.41	1.7117
108.42	-0.8169
108.43	-2.3152
108.44	-2.3844
108.45	-1.657
108.46	-1.1353
108.47	-1.3427
108.48	-2.0382
108.49	-2.6884
108.5	-3.1304
108.51	-3.6796
108.52	-4.6156
108.53	-5.7232
108.54	-6.4535
108.55	-6.4387
108.56	-5.6732
108.57	-4.2319
108.58	-2.1069
108.59	0.478
108.6	2.7781
108.61	3.9489
108.62	3.9272
108.63	3.7032
108.64	4.4574
108.65	6.3966
108.66	8.5728
108.67	9.8692
108.68	10.0067
108.69	9.4859
108.7	8.7047
108.71	7.4341
108.72	5.2814
108.73	2.4641
108.74	-0.1822
108.75	-2.0262
108.76	-3.2268
108.77	-4.2803
108.78	-5.1176
108.79	-5.041
108.8	-3.7355
108.81	-2.0586
108.82	-1.3903
108.83	-2.1052
108.84	-2.989
108.85	-2.4253
108.86	-0.0812
108.87	2.7808
108.88	4.5953
108.89	4.8435
108.9	4.1177
108.91	3.2421
108.92	2.6825
108.93	2.6683
108.94	3.3586
108.95	4.5656
108.96	5.5156
108.97	5.2856
108.98	3.6131
108.99	1.1224
109	-1.3325
109.01	-3.4111
109.02	-5.2538
109.03	-6.845
109.04	-7.6726
109.05	-7.1288
109.06	-5.1561
109.07	-2.4221
109.08	0.0847
109.09	1.5755
109.1	1.7066
109.11	0.5423
109.12	-1.5779
109.13	-4.1481
109.14	-6.5613
109.15	-8.1684
109.16	-8.4299
109.17	-7.2198
109.18	-5.0957
109.19	-3.1599
109.2	-2.38
109.21	-2.8369
109.22	-3.6655
109.23	-3.9148
109.24	-3.5872
109.25	-3.7721
109.26	-5.6034
109.27	-9.005
109.28	-12.4942
109.29	-14.2872
109.3	-13.6391
109.31	-11.1733
109.32	-8.0752
109.33	-5.1568
109.34	-2.711
109.35	-0.992
109.36	-0.4207
109.37	-1.0917
109.38	-2.2123
109.39	-2.3952
109.4	-0.8343
109.41	1.7202
109.42	3.2932
109.43	2.2192
109.44	-1.4485
109.45	-5.9395
109.46	-9.1547
109.47	-10.1463
109.48	-9.4086
109.49	-7.9257
109.5	-6.0841
109.51	-3.5382
109.52	-0.0203
109.53	3.8972
109.54	6.9564
109.55	8.128
109.56	7.3283
109.57	5.2667
109.58	2.7352
109.59	0.1814
109.6	-2.0859
109.61	-3.5534
109.62	-3.6417
109.63	-2.2364
109.64	0.0582
109.65	2.3054
109.66	3.851
109.67	4.5214
109.68	4.3429
109.69	3.3126
109.7	1.592
109.71	-0.1818
109.72	-1.054
109.73	-0.4519
109.74	1.2091
109.75	2.7026
109.76	2.9038
109.77	1.6172
109.78	-0.4713
109.79	-2.6374
109.8	-4.8463
109.81	-7.5835
109.82	-11.0264
109.83	-14.5926
109.84	-17.4914
109.85	-19.6474
109.86	-21.7669
109.87	-24.2661
109.88	-26.2912
109.89	-26.2093
109.9	-23.2897
109.91	-18.718
109.92	-14.6632
109.93	-12.3461
109.94	-11.2411
109.95	-10.1568
109.96	-8.7131
109.97	-7.4654
109.98	-6.8265
109.99	-6.4067
110	-5.5765
110.01	-4.279
110.02	-2.8913
110.03	-1.4464
110.04	0.5177
110.05	3.1855
110.06	5.9233
110.07	7.8909
110.08	9.0771
110.09	10.3083
110.1	12.0902
110.11	13.7556
110.12	14.0872
110.13	12.6966
110.14	10.451
110.15	8.4525
110.16	6.8961
110.17	5.2049
110.18	3.1389
110.19	1.3757
110.2	0.8608
110.21	1.842
110.22	3.7814
110.23	6.0568
110.24	8.3895
110.25	10.5247
110.26	11.8617
110.27	11.7668
110.28	10.2205
110.29	7.8858
110.3	5.4672
110.31	3.2331
110.32	1.3145
110.33	0.2148
110.34	0.5745
110.35	2.2818
110.36	4.1053
110.37	4.5709
110.38	3.2595
110.39	1.0718
110.4	-0.8314
110.41	-2.1612
110.42	-3.4497
110.43	-5.0473
110.44	-6.4832
110.45	-6.9349
110.46	-6.1621
110.47	-4.7777
110.48	-3.5906
110.49	-2.815
110.5	-2.0081
110.51	-0.7528
110.52	0.6813
110.53	1.4297
110.54	0.8544
110.55	-0.6962
110.56	-2.005
110.57	-1.9675
110.58	-0.4784
110.59	1.7086
110.6	3.9622
110.61	6.3937
110.62	9.3147
110.63	12.2002
110.64	13.5996
110.65	12.3873
110.66	9.03
110.67	5.3257
110.68	2.7853
110.69	1.4625
110.7	0.5107
110.71	-0.3734
110.72	-0.5327
110.73	0.5166
110.74	2.0039
110.75	2.5442
110.76	1.9376
110.77	1.8264
110.78	4.048
110.79	8.3628
110.8	12.2779
110.81	13.4392
110.82	12.0349
110.83	10.4887
110.84	10.7455
110.85	12.1964
110.86	12.5376
110.87	10.4857
110.88	7.2303
110.89	5.0912
110.9	5.0875
110.91	6.1715
110.92	6.7047
110.93	6.1771
110.94	5.2525
110.95	4.5166
110.96	3.7378
110.97	2.4054
110.98	0.5
110.99	-1.6618
111	-4.1504
111.01	-7.4526
111.02	-11.5203
111.03	-15.0397
111.04	-16.0928
111.05	-13.7914
111.06	-9.254
111.07	-4.8979
111.08	-2.7211
111.09	-3.1347
111.1	-5.1608
111.11	-7.4629
111.12	-9.1655
111.13	-9.9894
111.14	-9.975
111.15	-9.2308
111.16	-7.8883
111.17	-6.2004
111.18	-4.6272
111.19	-3.7154
111.2	-3.7353
111.21	-4.3912
111.22	-5.0429
111.23	-5.3745
111.24	-5.7916
111.25	-6.9646
111.26	-8.9441
111.27	-10.914
111.28	-11.9547
111.29	-11.9263
111.3	-11.3987
111.31	-10.7789
111.32	-9.8309
111.33	-8.2297
111.34	-6.3572
111.35	-5.1579
111.36	-5.1005
111.37	-5.5346
111.38	-5.3184
111.39	-4.0284
111.4	-2.3413
111.41	-1.193
111.42	-0.755
111.43	-0.3711
111.44	0.6027
111.45	2.0535
111.46	3.1759
111.47	3.1485
111.48	1.7961
111.49	-0.1685
111.5	-1.4054
111.51	-0.624
111.52	2.6119
111.53	7.4576
111.54	12.12
111.55	14.7983
111.56	14.6319
111.57	12.103
111.58	8.7266
111.59	6.2075
111.6	5.4725
111.61	6.1552
111.62	6.9791
111.63	6.8465
111.64	5.7435
111.65	4.6329
111.66	4.4668
111.67	5.3088
111.68	6.3669
111.69	6.7406
111.7	6.0527
111.71	4.4904
111.72	2.5013
111.73	0.5934
111.74	-0.7054
111.75	-0.9525
111.76	-0.0049
111.77	1.8838
111.78	4.2139
111.79	6.4707
111.8	8.2254
111.81	9.1445
111.82	9.0616
111.83	8.0871
111.84	6.5562
111.85	4.7828
111.86	2.8851
111.87	0.9199
111.88	-0.8264
111.89	-1.8077
111.9	-1.6228
111.91	-0.4943
111.92	0.7408
111.93	1.2478
111.94	0.8581
111.95	0.0817
111.96	-0.5672
111.97	-1.1499
111.98	-2.0691
111.99	-3.2951
112	-4.101
112.01	-3.7976
112.02	-2.6281
112.03	-1.6106
112.04	-1.3772
112.05	-1.417
112.06	-0.7414
112.07	0.8049
112.08	2.2571
112.09	2.6894
112.1	2.3819
112.11	2.4956
112.12	3.6086
112.13	4.895
112.14	4.9492
112.15	3.2878
112.16	0.8527
112.17	-0.8825
112.18	-1.0524
112.19	0.3207
112.2	2.7563
112.21	5.6015
112.22	7.9302
112.23	8.6466
112.24	7.1671
112.25	4.1137
112.26	1.1128
112.27	-0.3903
112.28	-0.2919
112.29	0.1651
112.3	-0.3604
112.31	-1.9161
112.32	-3.0468
112.33	-2.0476
112.34	1.4106
112.35	5.7634
112.36	8.6273
112.37	8.5191
112.38	5.7848
112.39	2.1325
112.4	-0.6408
112.41	-1.6808
112.42	-1.2742
112.43	-0.3258
112.44	0.3888
112.45	0.6988
112.46	0.9727
112.47	1.5942
112.48	2.4159
112.49	2.7033
112.5	1.7199
112.51	-0.4997
112.52	-2.9462
112.53	-4.3567
112.54	-4.3216
112.55	-3.7
112.56	-3.7896
112.57	-4.9668
112.58	-6.2148
112.59	-6.1406
112.6	-4.4517
112.61	-2.2608
112.62	-0.8544
112.63	-0.3431
112.64	0.2371
112.65	1.5425
112.66	2.974
112.67	3.3178
112.68	2.1706
112.69	0.4333
112.7	-0.6149
112.71	-0.4495
112.72	0.6101
112.73	2.1272
112.74	3.9384
112.75	5.7992
112.76	7.0471
112.77	6.9713
112.78	5.4915
112.79	3.2729
112.8	1.1536
112.81	-0.4131
112.82	-1.3985
112.83	-1.9635
112.84	-2.3557
112.85	-2.8842
112.86	-3.7202
112.87	-4.6706
112.88	-5.3217
112.89	-5.5151
112.9	-5.5889
112.91	-6.0282
112.92	-6.9106
112.93	-7.8191
112.94	-8.3087
112.95	-8.335
112.96	-8.1393
112.97	-7.7967
112.98	-7.032
112.99	-5.5363
113	-3.3974
113.01	-1.1533
113.02	0.5605
113.03	1.3765
113.04	1.2594
113.05	0.3305
113.06	-1.2615
113.07	-3.261
113.08	-5.1203
113.09	-5.9846
113.1	-5.0415
113.11	-2.121
113.12	1.9116
113.13	5.4308
113.14	6.9612
113.15	6.0968
113.16	3.7192
113.17	1.369
113.18	0.2806
113.19	0.7451
113.2	2.1245
113.21	3.3948
113.22	3.843
113.23	3.4837
113.24	2.9086
113.25	2.6559
113.26	2.6077
113.27	1.9873
113.28	0.0575
113.29	-3.0452
113.3	-6.1405
113.31	-7.775
113.32	-7.347
113.33	-5.5996
113.34	-4.0185
113.35	-3.6549
113.36	-4.3905
113.37	-5.1876
113.38	-4.9744
113.39	-3.3882
113.4	-0.9176
113.41	1.4789
113.42	2.9586
113.43	3.2945
113.44	3.0288
113.45	3.1057
113.46	4.1422
113.47	5.8968
113.48	7.4528
113.49	8.0219
113.5	7.6496
113.51	7.1582
113.52	7.3675
113.53	8.3139
113.54	9.1807
113.55	9.0012
113.56	7.5054
113.57	5.3632
113.58	3.6233
113.59	2.8625
113.6	2.8018
113.61	2.6963
113.62	2.0851
113.63	1.1739
113.64	0.5202
113.65	0.3964
113.66	0.514
113.67	0.3953
113.68	-0.0138
113.69	-0.1713
113.7	0.5551
113.71	2.1796
113.72	3.9084
113.73	4.71
113.74	4.1518
113.75	2.7528
113.76	1.5634
113.77	1.3705
113.78	2.1787
113.79	3.2785
113.8	3.7257
113.81	2.8908
113.82	0.8351
113.83	-1.6581
113.84	-3.5285
113.85	-4.1928
113.86	-3.9923
113.87	-3.7716
113.88	-3.88
113.89	-3.6855
113.9	-2.2935
113.91	0.2228
113.92	2.5167
113.93	3.071
113.94	1.5723
113.95	-0.8971
113.96	-2.943
113.97	-3.9572
113.98	-4.1902
113.99	-4.0975
114	-3.9368
114.01	-3.9277
114.02	-4.3962
114.03	-5.4601
114.04	-6.6624
114.05	-7.1995
114.06	-6.6308
114.07	-5.2687
114.08	-3.8178
114.09	-2.7587
114.1	-2.1766
114.11	-2.026
114.12	-2.2681
114.13	-2.6879
114.14	-2.8301
114.15	-2.3641
114.16	-1.4784
114.17	-0.72
114.18	-0.3991
114.19	-0.2806
114.2	0.0832
114.21	0.8511
114.22	1.8335
114.23	2.8102
114.24	3.6796
114.25	4.2559
114.26	4.1174
114.27	2.8706
114.28	0.6014
114.29	-2.0033
114.3	-4.0266
114.31	-4.8514
114.32	-4.467
114.33	-3.4419
114.34	-2.6341
114.35	-2.7176
114.36	-3.7101
114.37	-4.8688
114.38	-5.1971
114.39	-4.2524
114.4	-2.5429
114.41	-1.1219
114.42	-0.7884
114.43	-1.6435
114.44	-3.2505
114.45	-4.991
114.46	-6.2321
114.47	-6.4512
114.48	-5.5869
114.49	-4.3442
114.5	-3.8437
114.51	-4.6199
114.52	-5.9222
114.53	-6.2308
114.54	-4.6447
114.55	-1.741
114.56	0.9961
114.57	2.5178
114.58	2.8876
114.59	2.7533
114.6	2.4899
114.61	2.0699
114.62	1.5875
114.63	1.509
114.64	2.2312
114.65	3.5754
114.66	4.9478
114.67	5.9626
114.68	6.7307
114.69	7.5382
114.7	8.4409
114.71	9.2591
114.72	9.8038
114.73	9.9564
114.74	9.6461
114.75	8.9619
114.76	8.2449
114.77	7.8037
114.78	7.435
114.79	6.4621
114.8	4.5154
114.81	2.2285
114.82	0.8828
114.83	1.2085
114.84	2.625
114.85	3.7593
114.86	3.6337
114.87	2.2557
114.88	0.2179
114.89	-1.9128
114.9	-3.6557
114.91	-4.3861
114.92	-3.5564
114.93	-1.3485
114.94	1.1566
114.95	2.8198
114.96	3.5031
114.97	4.0624
114.98	5.1809
114.99	6.4249
115	6.7308
115.01	5.7797
115.02	4.5533
115.03	4.3121
115.04	5.1857
115.05	6.0788
115.06	6.0005
115.07	5.174
115.08	4.5831
115.09	4.5881
115.1	4.4149
115.11	3.1699
115.12	1.0279
115.13	-1.034
115.14	-2.6966
115.15	-5.0316
115.16	-9.3453
115.17	-15.3101
115.18	-20.5957
115.19	-22.6266
115.2	-20.7288
115.21	-16.5303
115.22	-12.3828
115.23	-9.5233
115.24	-7.6447
115.25	-5.883
115.26	-3.9252
115.27	-2.2051
115.28	-1.3004
115.29	-1.3265
115.3	-1.8456
115.31	-2.1846
115.32	-1.7974
115.33	-0.4857
115.34	1.5054
115.35	3.5227
115.36	4.7449
115.37	4.5936
115.38	3.0662
115.39	0.7128
115.4	-1.7315
115.41	-3.7343
115.42	-5.0678
115.43	-5.682
115.44	-5.6482
115.45	-5.2629
115.46	-5.0055
115.47	-5.0959
115.48	-5.0032
115.49	-3.6477
115.5	-0.4632
115.51	3.6214
115.52	6.494
115.53	6.4838
115.54	3.8275
115.55	0.4796
115.56	-1.5829
115.57	-1.8728
115.58	-1.318
115.59	-0.95
115.6	-0.9092
115.61	-0.7242
115.62	-0.2577
115.63	-0.0473
115.64	-0.6424
115.65	-1.8097
115.66	-2.6497
115.67	-2.5714
115.68	-2.0139
115.69	-2.0114
115.7	-2.9889
115.71	-4.1111
115.72	-4.0043
115.73	-2.204
115.74	0.1771
115.75	1.3256
115.76	0.3278
115.77	-2.0844
115.78	-4.3353
115.79	-5.4726
115.8	-5.8309
115.81	-6.3801
115.82	-7.6188
115.83	-9.1636
115.84	-10.2492
115.85	-10.4105
115.86	-9.6795
115.87	-8.3601
115.88	-6.8102
115.89	-5.3918
115.9	-4.4377
115.91	-4.1651
115.92	-4.6332
115.93	-5.7555
115.94	-7.2393
115.95	-8.4891
115.96	-8.7313
115.97	-7.4355
115.98	-4.669
115.99	-0.983
116	3.0399
116.01	7.0355
116.02	10.6689
116.03	13.3948
116.04	14.6458
116.05	14.3298
116.06	13.0274
116.07	11.574
116.08	10.4333
116.09	9.5212
116.1	8.6057
116.11	7.7452
116.12	7.2345
116.13	7.1856
116.14	7.3401
116.15	7.4014
116.16	7.4652
116.17	7.9373
116.18	8.9492
116.19	9.9688
116.2	10.159
116.21	9.1625
116.22	7.439
116.23	5.7768
116.24	4.5788
116.25	3.7703
116.26	3.3456
116.27	3.7056
116.28	5.1958
116.29	7.366
116.3	8.9971
116.31	9.1104
116.32	7.943
116.33	6.7709
116.34	6.6804
116.35	7.5207
116.36	8.0631
116.37	7.1481
116.38	4.6928
116.39	1.6852
116.4	-0.6988
116.41	-1.9738
116.42	-2.4556
116.43	-2.6399
116.44	-2.604
116.45	-2.1055
116.46	-1.1999
116.47	-0.5011
116.48	-0.5848
116.49	-1.1635
116.5	-1.1411
116.51	0.2793
116.52	2.599
116.53	4.3292
116.54	4.3536
116.55	2.8929
116.56	1.1085
116.57	-0.0604
116.58	-0.5212
116.59	-0.6649
116.6	-0.741
116.61	-0.7425
116.62	-0.683
116.63	-0.6801
116.64	-0.7477
116.65	-0.7561
116.66	-0.7507
116.67	-1.1631
116.68	-2.4506
116.69	-4.464
116.7	-6.3274
116.71	-7.1133
116.72	-6.6777
116.73	-5.7936
116.74	-5.4403
116.75	-5.946
116.76	-6.7705
116.77	-7.0546
116.78	-6.3592
116.79	-4.9405
116.8	-3.4343
116.81	-2.374
116.82	-1.9978
116.83	-2.3498
116.84	-3.35
116.85	-4.6824
116.86	-5.7492
116.87	-5.9516
116.88	-5.124
116.89	-3.6604
116.9	-2.1727
116.91	-1.0569
116.92	-0.4179
116.93	-0.3163
116.94	-0.9027
116.95	-2.2066
116.96	-3.8766
116.97	-5.2987
116.98	-6.0474
116.99	-6.1717
117	-5.9926
117.01	-5.6927
117.02	-5.215
117.03	-4.5432
117.04	-3.9334
117.05	-3.775
117.06	-4.2931
117.07	-5.4708
117.08	-7.1667
117.09	-9.1078
117.1	-10.7356
117.11	-11.3016
117.12	-10.3883
117.13	-8.3758
117.14	-6.2371
117.15	-4.7696
117.16	-4.0673
117.17	-3.7713
117.18	-3.7021
117.19	-4.0664
117.2	-5.0342
117.21	-6.3062
117.22	-7.2911
117.23	-7.7298
117.24	-8.0285
117.25	-8.873
117.26	-10.4881
117.27	-12.2849
117.28	-13.2366
117.29	-12.637
117.3	-10.5944
117.31	-7.8968
117.32	-5.4242
117.33	-3.6187
117.34	-2.404
117.35	-1.5027
117.36	-0.7449
117.37	-0.0676
117.38	0.6548
117.39	1.579
117.4	2.621
117.41	3.3634
117.42	3.4536
117.43	3.1334
117.44	3.1913
117.45	4.1986
117.46	5.8106
117.47	6.9874
117.48	6.9896
117.49	6.0746
117.5	5.1319
117.51	4.7331
117.52	4.7208
117.53	4.7214
117.54	4.7831
117.55	5.2377
117.56	6.0047
117.57	6.3933
117.58	5.8416
117.59	4.7226
117.6	4.1039
117.61	4.6116
117.62	5.7232
117.63	6.3492
117.64	6.0257
117.65	5.3636
117.66	5.3604
117.67	6.4594
117.68	8.2925
117.69	10.0904
117.7	11.1485
117.71	11.0589
117.72	9.8559
117.73	8.0903
117.74	6.5793
117.75	5.8422
117.76	5.7518
117.77	5.8316
117.78	5.8684
117.79	6.0615
117.8	6.504
117.81	6.7048
117.82	5.8992
117.83	3.9207
117.84	1.6313
117.85	0.3376
117.86	0.7521
117.87	2.5173
117.88	4.6212
117.89	6.1324
117.9	6.5947
117.91	6.015
117.92	4.7505
117.93	3.4097
117.94	2.6264
117.95	2.7086
117.96	3.4462
117.97	4.3139
117.98	4.9265
117.99	5.3231
118	5.7905
118.01	6.3698
118.02	6.5585
118.03	5.6224
118.04	3.3492
118.05	0.5178
118.06	-1.4921
118.07	-1.6901
118.08	-0.1674
118.09	2.0958
118.1	3.9928
118.11	4.8701
118.12	4.5791
118.13	3.2685
118.14	1.2555
118.15	-1.0241
118.16	-3.1443
118.17	-4.8563
118.18	-6.1136
118.19	-6.9573
118.2	-7.4699
118.21	-7.8692
118.22	-8.5218
118.23	-9.6921
118.24	-11.2357
118.25	-12.6484
118.26	-13.5078
118.27	-13.8223
118.28	-13.8555
118.29	-13.6475
118.3	-12.871
118.31	-11.2627
118.32	-9.1187
118.33	-7.21
118.34	-6.1394
118.35	-5.8289
118.36	-5.6862
118.37	-5.2551
118.38	-4.6488
118.39	-4.3435
118.4	-4.6161
118.41	-5.2613
118.42	-5.865
118.43	-6.2349
118.44	-6.3975
118.45	-6.1465
118.46	-4.8118
118.47	-1.7969
118.48	2.5094
118.49	6.5097
118.5	8.3806
118.51	7.4881
118.52	4.8899
118.53	2.4427
118.54	1.3994
118.55	1.7578
118.56	2.6916
118.57	3.3443
118.58	3.227
118.59	2.2193
118.6	0.5827
118.61	-1.0052
118.62	-1.7878
118.63	-1.6224
118.64	-1.2779
118.65	-1.7412
118.66	-3.1001
118.67	-4.2965
118.68	-4.1733
118.69	-2.6678
118.7	-0.7654
118.71	0.6588
118.72	1.6232
118.73	2.5525
118.74	3.3669
118.75	3.5164
118.76	2.9316
118.77	2.4951
118.78	3.225
118.79	5.1194
118.8	7.1272
118.81	8.2635
118.82	8.4457
118.83	8.1075
118.84	7.3329
118.85	5.8203
118.86	3.7086
118.87	1.9932
118.88	1.746
118.89	2.9752
118.9	4.5307
118.91	5.2105
118.92	4.7957
118.93	3.9228
118.94	3.1534
118.95	2.4413
118.96	1.5014
118.97	0.4166
118.98	-0.3535
118.99	-0.5345
119	-0.4489
119.01	-0.8037
119.02	-2.1024
119.03	-4.247
119.04	-6.5995
119.05	-8.3573
119.06	-8.9702
119.07	-8.4028
119.08	-7.131
119.09	-5.8312
119.1	-4.9209
119.11	-4.298
119.12	-3.5292
119.13	-2.3074
119.14	-0.6985
119.15	1.0546
119.16	2.8394
119.17	4.617
119.18	6.0522
119.19	6.428
119.2	5.2089
119.21	2.7826
119.22	0.4848
119.23	-0.3582
119.24	0.4401
119.25	1.7554
119.26	2.1998
119.27	1.4278
119.28	0.4347
119.29	0.5532
119.3	2.1475
119.31	4.2914
119.32	5.6933
119.33	5.8724
119.34	5.4213
119.35	5.2253
119.36	5.5706
119.37	6.0293
119.38	6.0617
119.39	5.5604
119.4	4.8158
119.41	4.1144
119.42	3.4986
119.43	2.8695
119.44	2.1777
119.45	1.4469
119.46	0.6735
119.47	-0.2178
119.48	-1.3121
119.49	-2.6086
119.5	-3.9314
119.51	-4.8765
119.52	-4.9449
119.53	-3.9598
119.54	-2.4778
119.55	-1.6196
119.56	-2.1804
119.57	-3.7827
119.58	-5.0681
119.59	-4.9208
119.6	-3.4967
119.61	-1.9476
119.62	-1.184
119.63	-1.1034
119.64	-1.0724
119.65	-0.8973
119.66	-1.0121
119.67	-1.7433
119.68	-2.7343
119.69	-3.3384
119.7	-3.4219
119.71	-3.4467
119.72	-3.695
119.73	-3.7231
119.74	-2.8914
119.75	-1.3712
119.76	-0.2898
119.77	-0.6786
119.78	-2.3963
119.79	-4.2699
119.8	-5.2394
119.81	-5.171
119.82	-4.5581
119.83	-3.7333
119.84	-2.6458
119.85	-1.3368
119.86	-0.3099
119.87	-0.2169
119.88	-1.2071
119.89	-2.6951
119.9	-3.7952
119.91	-3.9852
119.92	-3.4228
119.93	-2.714
119.94	-2.3644
119.95	-2.3538
119.96	-2.2075
119.97	-1.5529
119.98	-0.6532
119.99	-0.2921
120	-0.9876
120.01	-2.3281
120.02	-3.244
120.03	-3.0354
120.04	-2.0504
120.05	-1.2431
120.06	-1.1246
120.07	-1.3033
120.08	-1.0623
120.09	-0.206
120.1	0.773
120.11	1.2391
120.12	0.9548
120.13	0.1487
120.14	-0.7143
120.15	-1.161
120.16	-0.9245
120.17	-0.1535
120.18	0.6449
120.19	1.0874
120.2	1.3968
120.21	2.2401
120.22	3.9691
120.23	6.1208
120.24	7.8222
120.25	8.6452
120.26	8.8843
120.27	8.9827
120.28	8.916
120.29	8.3279
120.3	7.1387
120.31	5.7305
120.32	4.4814
120.33	3.3758
120.34	2.2698
120.35	1.3628
120.36	1.0533
120.37	1.27
120.38	1.2628
120.39	0.3473
120.4	-1.2293
120.41	-2.4547
120.42	-2.6568
120.43	-2.2314
120.44	-2.1025
120.45	-2.5925
120.46	-3.0729
120.47	-2.7512
120.48	-1.5796
120.49	-0.2445
120.5	0.5989
120.51	0.8613
120.52	0.8182
120.53	0.6409
120.54	0.3084
120.55	-0.1256
120.56	-0.4312
120.57	-0.4589
120.58	-0.3629
120.59	-0.4187
120.6	-0.6468
120.61	-0.7589
120.62	-0.5277
120.63	-0.1032
120.64	0.1598
120.65	0.1699
120.66	0.2703
120.67	0.8459
120.68	1.7767
120.69	2.3591
120.7	1.8412
120.71	0.0827
120.72	-2.2694
120.73	-4.2091
120.74	-4.9889
120.75	-4.4495
120.76	-2.9556
120.77	-1.1474
120.78	0.3167
120.79	1.0035
120.8	0.8961
120.81	0.3777
120.82	-0.0524
120.83	-0.1261
120.84	0.0804
120.85	0.3184
120.86	0.4068
120.87	0.3405
120.88	0.2727
120.89	0.4467
120.9	1.075
120.91	2.1739
120.92	3.4831
120.93	4.5949
120.94	5.2111
120.95	5.2925
120.96	5.0037
120.97	4.5796
120.98	4.2546
120.99	4.2235
121	4.5451
121.01	5.0555
121.02	5.4503
121.03	5.533
121.04	5.3837
121.05	5.2348
121.06	5.1584
121.07	4.9153
121.08	4.1612
121.09	2.8163
121.1	1.2157
121.11	-0.1156
121.12	-0.85
121.13	-1.0482
121.14	-0.9843
121.15	-0.7639
121.16	-0.1163
121.17	1.3443
121.18	3.5331
121.19	5.5827
121.2	6.3077
121.21	5.1724
121.22	2.8149
121.23	0.5072
121.24	-0.9355
121.25	-1.6524
121.26	-2.1905
121.27	-2.686
121.28	-2.7897
121.29	-2.3408
121.3	-1.822
121.31	-1.9355
121.32	-2.7946
121.33	-3.7504
121.34	-4.1006
121.35	-3.8341
121.36	-3.5316
121.37	-3.5863
121.38	-3.73
121.39	-3.4289
121.4	-2.6105
121.41	-1.7975
121.42	-1.5165
121.43	-1.7651
121.44	-2.1785
121.45	-2.5836
121.46	-3.1524
121.47	-3.9862
121.48	-4.7825
121.49	-5.1028
121.5	-4.8771
121.51	-4.4022
121.52	-3.8096
121.53	-2.8026
121.54	-1.1738
121.55	0.5148
121.56	1.1441
121.57	0.1696
121.58	-1.5797
121.59	-2.524
121.6	-1.8568
121.61	-0.3183
121.62	0.6472
121.63	0.3866
121.64	-0.4642
121.65	-0.8985
121.66	-0.6773
121.67	-0.3924
121.68	-0.543
121.69	-0.8409
121.7	-0.5581
121.71	0.5566
121.72	1.8887
121.73	2.5237
121.74	2.1188
121.75	1.1733
121.76	0.5324
121.77	0.7499
121.78	1.8926
